ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,B,BS,2022-10-06T17:00:00Z,VISION OF THE SEAS,79,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311321000,ADOSSAT/TERMINAL B,06:29:00,2022-10-06T04:29:00Z,2022-10-06,2022-10-06T15:00:00Z,Passatge,17:00:00,FRTLN,01D,311321000,9116876,FRMRS,Iniciada,279,Marseille,Toulon,I,24-29,29491-1,2022-10-06,2022-10-06T06:29:00Z,Bahames,BALEARES CONSIGNATARIOS SL,C6SE8
2021,N,MT,2022-10-08T18:00:00Z,CORINTHIAN,4,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:249556000,BARCELONA/TERMINAL NORD,07:00:00,2022-10-06T05:00:00Z,2022-10-06,2022-10-08T16:00:00Z,Passatge,18:00:00,ESVLC,18A,249556000,8708672,ESVLC,Autoritzada,88,Valencia,Valencia,A,7-9,31112-1,2022-10-08,2022-10-06T07:00:00Z,Malta,MARITIMA DEL MEDITERRANEO SA,9HUT9
2022,0050,BS,2022-10-07T22:00:00Z,WICKO,1023,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311037500,TRAFICO DE MERCANCIAS SA,06:00:00,2022-10-06T04:00:00Z,2022-10-06,2022-10-07T20:00:00Z,Granelers,22:00:00,DEBRE,26A,311037500,9393474,ESCAD,Autoritzada,190,Cadiz,Bremen,A,18-21,39074-1,2022-10-07,2022-10-06T06:00:00Z,Bahames,ERSHIP SA,C6YL6
2022,2252,MT,2022-10-08T09:00:00Z,HACI FATMA ANA,72,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215552000,RECEPTORA DE LIQUIDOS SA,09:00:00,2022-10-06T07:00:00Z,2022-10-06,2022-10-08T07:00:00Z,Tancs,09:00:00,FRLAV,32G,215552000,9458195,ITGOA,Sol·licitada,123,Genoa,Lavera,S,NA,39007-1,2022-10-08,2022-10-06T09:00:00Z,Malta,NEXT MARITIME SL,9HA5177
2022,2396,PA,2022-10-06T21:00:00Z,DRIVE GREEN HIGHWAY,993,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:374438000,SETRAM,03:47:00,2022-10-06T01:47:00Z,2022-10-06,2022-10-06T19:00:00Z,Car-carrier,21:00:00,DEBRV,30C,374438000,9728069,USDVV,Iniciada,200,Davisville,Bremerhaven,I,1-5,38257-1,2022-10-06,2022-10-06T03:47:00Z,Panamà,BERGE MARITIMA SL,3FTM8
2022,2398,CY,2022-10-06T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-10-06T17:30:00Z,2022-10-06,2022-10-06T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,38970-1,2022-10-06,2022-10-06T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,LR,2022-10-06T21:00:00Z,ELBE,698,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636021322,TERMINAL PORT NOU SA,03:44:00,2022-10-06T01:44:00Z,2022-10-06,2022-10-06T19:00:00Z,Portacontenidors,21:00:00,ITGOA,00A,636021322,9244180,ESCAS,Iniciada,1326,Castellon de la Plana,Genoa,I,3-5,38917-1,2022-10-06,2022-10-06T03:44:00Z,Libèria,BERGE MARITIMA SL,5LDJ9
2022,2398,MT,2022-10-06T22:01:00Z,BAHAMA MAMA,55,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248218000,TERMINAL PORT NOU SA,19:00:00,2022-10-06T17:00:00Z,2022-10-06,2022-10-06T20:01:00Z,Transbordadors,22:01:00,ESIBZ,00A,248218000,9441142,ESIBZ,Autoritzada,15451,Ibiza,Ibiza,A,7-10,38962-1,2022-10-06,2022-10-06T19:00:00Z,Malta,BALEARIA EUROLINEAS MARITIMAS SA,9HA2263
2022,2398,TN,2022-10-06T16:00:00Z,AMILCAR,74,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:672747000,TERMINAL PORT NOU SA,06:00:00,2022-10-06T04:00:00Z,2022-10-06,2022-10-06T14:00:00Z,Ro-Ro,16:00:00,TNTUN,00A,672747000,9207998,ESSAG,Autoritzada,193,Sagunto,Tunis,A,6-10,37904-1,2022-10-06,2022-10-06T06:00:00Z,Tunísia,ROMEU Y CIA SA,TSNA
2022,6037,GR,2022-10-08T12:00:00Z,KRITI ADMIRAL,1122,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:241751000,DECAL ESPAÑA SA,20:00:00,2022-10-06T18:00:00Z,2022-10-06,2022-10-08T10:00:00Z,Tancs,12:00:00,FRNOU,32A,241751000,9314870,MAMOH,Autoritzada,18255,Mohammedia,Port-la-Nouvelle,A,1,39094-1,2022-10-08,2022-10-06T20:00:00Z,Grècia,MH BLAND SL,SVDL9
2022,6154,MT,2022-10-06T14:00:00Z,NEPTUNE AEGLI,64,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215170000,AUTOTERMINAL SA,03:00:00,2022-10-06T01:00:00Z,2022-10-06,2022-10-06T12:00:00Z,Car-carrier,14:00:00,FRFOS,31A,215170000,9240964,MAPTM,Sol·licitada,158,Tanger Med,Fos-sur-Mer,S,NA,38598-1,2022-10-06,2022-10-06T03:00:00Z,Malta,NEPTUNE BARCELONA SA,9HEX7
2022,6154,PA,2022-10-06T21:00:00Z,DRIVE GREEN HIGHWAY,993,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:374438000,AUTOTERMINAL SA,03:47:00,2022-10-06T01:47:00Z,2022-10-06,2022-10-06T19:00:00Z,Car-carrier,21:00:00,DEBRV,30C,374438000,9728069,USDVV,Iniciada,200,Davisville,Bremerhaven,I,1-5,38257-1,2022-10-06,2022-10-06T03:47:00Z,Panamà,BERGE MARITIMA SL,3FTM8
2022,6154,PA,2022-10-07T14:00:00Z,PARADISE ACE,973,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:352142000,AUTOTERMINAL SA,06:05:00,2022-10-06T04:05:00Z,2022-10-06,2022-10-07T12:00:00Z,Car-carrier,14:00:00,BEZEE,31A,352142000,9293648,JOAQJ,Iniciada,19999,Al 'Aqabah,Zeebrugge,I,2-6,38462-1,2022-10-07,2022-10-06T06:05:00Z,Panamà,TRANSPORTES CONSIGNACION MARITIMAS SA,H9CL
2022,6212,GR,2022-10-07T23:00:00Z,JAGUAR,93,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:241657000,TERMINAL CATALUNYA SA,22:00:00,2022-10-06T20:00:00Z,2022-10-06,2022-10-07T21:00:00Z,Portacontenidors,23:00:00,MAPTM,36A,241657000,9127007,DZMOS,Confirmada,15712,Mostaganem,Tanger Med,C,NA,38951-1,2022-10-07,2022-10-06T22:00:00Z,Grècia,CMA CGM IBERICA SAU,SVDE5
