ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,D,BM,2022-09-05T23:00:00Z,QUEEN ELIZABETH,79,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:310625000,ADOSSAT/TERMINAL D,06:53:00,2022-09-05T04:53:00Z,2022-09-05,2022-09-05T21:00:00Z,Passatge,23:00:00,FRVFM,01D,310625000,9477438,ESVLC,Iniciada,294,Valencia,Villefranche-sur-Mer,I,10-16,31101-1,2022-09-05,2022-09-05T06:53:00Z,Bermuda,MARITIMA DEL MEDITERRANEO SA,ZCEF2
2022,2256,PA,2022-09-09T02:00:00Z,MEDI SYDNEY,1443,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:374748000,ERGRANSA SA,05:00:00,2022-09-05T03:00:00Z,2022-09-05,2022-09-09T00:00:00Z,Granelers,02:00:00,ZZZZZ,22B,374748000,9755816,MAPTM,Iniciada,22899,Tanger Med,Desconegut,I,1-5,38190-1,2022-09-09,2022-09-05T05:00:00Z,Panamà,ALFASHIP MARITIME SERVICES SL,H3HJ
2022,2376,CY,2022-09-06T00:00:00Z,SIRIOS CEMENT V,531,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:212781000,PORTCEMEN SA,06:00:00,2022-09-05T04:00:00Z,2022-09-05,2022-09-05T22:00:00Z,Granelers,00:00:00,ESACA,22C,212781000,8816352,ESACA,Autoritzada,86,Alcanar,Alcanar,A,2-4,38259-1,2022-09-06,2022-09-05T06:00:00Z,Xipre,ERSHIP SA,5BSG4
2022,2398,CY,2022-09-05T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:00:00,2022-09-05T17:00:00Z,2022-09-05,2022-09-05T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESALD,Autoritzada,18646,Alcudia,Palma de Mallorca,A,1-4,38041-1,2022-09-05,2022-09-05T19:00:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,DZ,2022-09-05T20:00:00Z,CIRTA,95,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:605086060,TERMINAL PORT NOU SA,05:00:00,2022-09-05T03:00:00Z,2022-09-05,2022-09-05T18:00:00Z,Portacontenidors,20:00:00,ESVLC,00A,605086060,9845051,FRMRS,Autoritzada,1719,Marseille,Valencia,A,2-5,35812-1,2022-09-05,2022-09-05T05:00:00Z,Algèria,TRANSPORTES CONSIGNACION MARITIMAS SA,7THF
2022,2398,ES,2022-09-05T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:30:00,2022-09-05T17:30:00Z,2022-09-05,2022-09-05T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESPMI,Autoritzada,190,Palma de Mallorca,Alcudia,A,6-10,38034-1,2022-09-05,2022-09-05T19:30:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,6154,MT,2022-09-05T20:00:00Z,NEPTUNE AEGLI,64,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215170000,AUTOTERMINAL SA,12:00:00,2022-09-05T10:00:00Z,2022-09-05,2022-09-05T18:00:00Z,Car-carrier,20:00:00,FRFOS,31A,215170000,9240964,MAPTM,Autoritzada,158,Tanger Med,Fos-sur-Mer,A,3-6,38263-1,2022-09-05,2022-09-05T12:00:00Z,Malta,NEPTUNE BARCELONA SA,9HEX7
2022,6154,MT,2022-09-06T02:00:00Z,NEPTUNE THALASSA,87,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215602000,AUTOTERMINAL SA,11:00:00,2022-09-05T09:00:00Z,2022-09-05,2022-09-06T00:00:00Z,Car-carrier,02:00:00,ESTAR,30C,215602000,9668506,FRSET,Autoritzada,16955,Sete,Tarragona,A,1-4,38075-1,2022-09-06,2022-09-05T11:00:00Z,Malta,NEPTUNE BARCELONA SA,9HA5203
2022,6212,AG,2022-09-05T14:00:00Z,KRETA S,77,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304199000,TERMINAL CATALUNYA SA,04:24:00,2022-09-05T02:24:00Z,2022-09-05,2022-09-05T12:00:00Z,Portacontenidors,14:00:00,FRMRS,36A,304199000,9139646,MTMAR,Iniciada,149,Marsaxlokk,Marseille,I,26-29,37781-1,2022-09-05,2022-09-05T04:24:00Z,Antigua i Barbuda,CMA CGM IBERICA SAU,V2QT2
2022,6212,AG,2022-09-06T14:00:00Z,CORONA J,95,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304813000,TERMINAL CATALUNYA SA,18:00:00,2022-09-05T16:00:00Z,2022-09-05,2022-09-06T12:00:00Z,Portacontenidors,14:00:00,DZORN,36A,304813000,9238686,ESBCN,Sol·licitada,1611,Barcelona,Oran,S,NA,37597-1,2022-09-06,2022-09-05T18:00:00Z,Antigua i Barbuda,CMA CGM IBERICA SAU,V2BG1
