ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,B,BS,2022-10-09T18:00:00Z,WONDER OF THE SEAS,93,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311001033,ADOSSAT/TERMINAL B,04:53:00,2022-10-09T02:53:00Z,2022-10-09,2022-10-09T16:00:00Z,Passatge,18:00:00,ESPMI,01D,311001033,9838345,ITNAP,Iniciada,362,Napoli,Palma de Mallorca,I,20-27,30203-1,2022-10-09,2022-10-09T04:53:00Z,Bahames,BALEARES CONSIGNATARIOS SL,C6EY2
2022,0010,MT,2022-10-09T22:30:00Z,RED GARNET,1332,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:256391000,CIA LOGISTICA DE HIDROCARBUROS SA,05:18:00,2022-10-08T03:18:00Z,2022-10-08,2022-10-09T20:30:00Z,Tancs,22:30:00,ESTAR,26A,256391000,9694359,ESTAR,Iniciada,18312,Tarragona,Tarragona,I,3-7,39239-1,2022-10-09,2022-10-08T05:18:00Z,Malta,NEXT MARITIME SL,9HA3899
2022,2252,LR,2022-10-09T18:00:00Z,OM BORNEO,95,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636022025,RECEPTORA DE LIQUIDOS SA,20:26:00,2022-10-07T18:26:00Z,2022-10-07,2022-10-09T16:00:00Z,Tancs,18:00:00,ZZZZZ,32E,636022025,9341445,GIGIB,Iniciada,17526,Gibraltar,Desconegut,I,1,39065-1,2022-10-09,2022-10-07T20:26:00Z,Libèria,ALFASHIP MARITIME SERVICES SL,5LGV3
2022,2252,MT,2022-10-09T08:00:00Z,HACI FATMA ANA,72,172,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215552000,RECEPTORA DE LIQUIDOS SA,06:57:00,2022-10-08T04:57:00Z,2022-10-08,2022-10-09T06:00:00Z,Tancs,08:00:00,FRLAV,32G,215552000,9458195,ITGOA,Iniciada,123,Genoa,Lavera,I,1,39007-3,2022-10-09,2022-10-08T06:57:00Z,Malta,NEXT MARITIME SL,9HA5177
2022,2252,SG,2022-10-09T04:00:00Z,MTM AMAZON,1132,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:563106700,RECEPTORA DE LIQUIDOS SA,00:00:00,2022-10-07T22:00:00Z,2022-10-08,2022-10-09T02:00:00Z,Tancs,04:00:00,TRTUZ,32E,563106700,9374533,PTTUN,Sol·licitada,170,Tunes,Tuzla,S,NA,38942-1,2022-10-09,2022-10-08T00:00:00Z,Singapur,IBERICA MARITIMA BARCELONA SA,9V6815
2022,2398,CY,2022-10-09T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,20:13:00,2022-10-08T18:13:00Z,2022-10-08,2022-10-09T20:15:00Z,Transbordadors,22:15:00,ESPMI,30A,209462000,9498755,ESPMI,Iniciada,18646,Palma de Mallorca,Palma de Mallorca,I,3-7,38972-1,2022-10-09,2022-10-08T20:13:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-10-09T21:45:00Z,MARTIN I SOLER,57,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224637000,TERMINAL PORT NOU SA,19:00:00,2022-10-09T17:00:00Z,2022-10-09,2022-10-09T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224637000,9390367,ESALD,Autoritzada,165,Alcudia,Alcudia,A,6-10,38957-1,2022-10-09,2022-10-09T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,EBZT
2022,6037,MH,2022-10-09T22:00:00Z,VELOS EMERALD,156,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538009381,DECAL ESPAÑA SA,10:29:00,2022-10-06T08:29:00Z,2022-10-06,2022-10-09T20:00:00Z,Petroliers,22:00:00,GIGIB,34B,538009381,9402213,AERWP,Iniciada,2438,Ruwais Port,Gibraltar,I,1,39080-1,2022-10-09,2022-10-06T10:29:00Z,Illes Marshall,BERGE MARITIMA SL,V7A4663
2022,6212,AG,2022-10-09T14:00:00Z,KRETA S,77,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304199000,TERMINAL CATALUNYA SA,06:00:00,2022-10-09T04:00:00Z,2022-10-09,2022-10-09T12:00:00Z,Portacontenidors,14:00:00,DZDJE,36A,304199000,9139646,ESVLC,Autoritzada,149,Valencia,Djen-Djen,A,26-29,39062-1,2022-10-09,2022-10-09T06:00:00Z,Antigua i Barbuda,CMA CGM IBERICA SAU,V2QT2
2022,6212,CY,2022-10-09T21:30:00Z,EUROPE,145,428,https://www.marinetraffic.com/en/ais/details/ships/mmsi:212175000,TERMINAL CATALUNYA SA,05:46:00,2022-10-09T03:46:00Z,2022-10-09,2022-10-09T19:30:00Z,Portacontenidors,21:30:00,ITSPE,36A,212175000,9285988,ESALG,Iniciada,334,Algeciras,La Spezia,I,13-20,38602-1,2022-10-09,2022-10-09T05:46:00Z,Xipre,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,P3VZ9
2022,6212,LR,2022-10-09T08:45:00Z,MSC SAO PAULO,1302,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636016492,TERMINAL CATALUNYA SA,00:12:00,2022-10-08T22:12:00Z,2022-10-09,2022-10-09T06:45:00Z,Portacontenidors,08:45:00,ESVLC,36A,636016492,9147071,FRFOS,Iniciada,294,Fos-sur-Mer,Valencia,I,22-29,38735-1,2022-10-09,2022-10-09T00:12:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5GL3
