ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,D,BM,2022-09-26T23:00:00Z,QUEEN ELIZABETH,79,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:310625000,ADOSSAT/TERMINAL D,06:25:00,2022-09-26T04:25:00Z,2022-09-26,2022-09-26T21:00:00Z,Passatge,23:00:00,FRCEQ,01D,310625000,9477438,ESVLC,Iniciada,294,Valencia,Cannes,I,10-15,31109-1,2022-09-26,2022-09-26T06:25:00Z,Bermuda,MARITIMA DEL MEDITERRANEO SA,ZCEF2
2022,2398,CY,2022-09-26T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-09-26T17:30:00Z,2022-09-26,2022-09-26T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,38572-1,2022-09-26,2022-09-26T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,LR,2022-09-26T03:25:00Z,DEPE,709,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636022044,TERMINAL PORT NOU SA,21:48:00,2022-09-25T19:48:00Z,2022-09-25,2022-09-26T01:25:00Z,Portacontenidors,03:25:00,ITGOA,00A,636022044,9186405,ESCAS,Finalitzada,11825,Castellon de la Plana,Genoa,F,3-5,38474-1,2022-09-26,2022-09-25T21:48:00Z,Libèria,BERGE MARITIMA SL,5LGX5
2022,2398,MT,2022-09-26T22:01:00Z,BAHAMA MAMA,55,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248218000,TERMINAL PORT NOU SA,19:00:00,2022-09-26T17:00:00Z,2022-09-26,2022-09-26T20:01:00Z,Transbordadors,22:01:00,ESIBZ,00A,248218000,9441142,ESIBZ,Autoritzada,15451,Ibiza,Ibiza,A,7-10,38680-1,2022-09-26,2022-09-26T19:00:00Z,Malta,BALEARIA EUROLINEAS MARITIMAS SA,9HA2263
2022,6212,AG,2022-09-26T14:00:00Z,KRETA S,77,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304199000,TERMINAL CATALUNYA SA,06:00:00,2022-09-25T04:00:00Z,2022-09-25,2022-09-26T12:00:00Z,Portacontenidors,14:00:00,DZDJE,36A,304199000,9139646,ESVLC,Autoritzada,149,Valencia,Djen-Djen,A,26-29,38739-1,2022-09-26,2022-09-25T06:00:00Z,Antigua i Barbuda,CMA CGM IBERICA SAU,V2QT2
2022,6212,CY,2022-09-26T14:00:00Z,RS LISA,747,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210163000,TERMINAL CATALUNYA SA,01:35:00,2022-09-25T23:35:00Z,2022-09-26,2022-09-26T12:00:00Z,Portacontenidors,14:00:00,ITSPE,36A,210163000,9287704,ITSPE,Iniciada,1375,La Spezia,La Spezia,I,22-25,38382-1,2022-09-26,2022-09-26T01:35:00Z,Xipre,MARITIMA DEL MEDITERRANEO SA,5BSJ5
2022,6212,LR,2022-09-26T08:45:00Z,MSC CHARLOTTE,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636020574,TERMINAL CATALUNYA SA,20:01:00,2022-09-25T18:01:00Z,2022-09-25,2022-09-26T06:45:00Z,Portacontenidors,08:45:00,ITSPE,36A,636020574,9330238,DZALG,Iniciada,14784,Alger (Algiers),La Spezia,I,26-29,38604-1,2022-09-26,2022-09-25T20:01:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5EV4
2022,6212,LR,2022-09-26T20:00:00Z,METHONI,145,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636015404,TERMINAL CATALUNYA SA,00:42:00,2022-09-25T22:42:00Z,2022-09-26,2022-09-26T18:00:00Z,Portacontenidors,20:00:00,ESVLC,36A,636015404,9256755,ITSPE,Iniciada,304,La Spezia,Valencia,I,14-20,38381-1,2022-09-26,2022-09-26T00:42:00Z,Libèria,MARITIMA DEL MEDITERRANEO SA,D5AN2
2022,6212,PA,2022-09-26T20:00:00Z,MSC CORCOVADO III,114,NA,NA,TERMINAL CATALUNYA SA,06:00:00,2022-09-26T04:00:00Z,2022-09-26,2022-09-26T18:00:00Z,Portacontenidors,20:00:00,ESVLC,36A,NA,9241463,ITSPE,Sol·licitada,2074,La Spezia,Valencia,S,NA,38757-1,2022-09-26,2022-09-26T06:00:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,3E3603
2022,7083,CN,2022-09-26T02:00:00Z,XIN PU DONG,14,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:413060000,APM TERMINALS BARCELONA  S L U,15:23:00,2022-09-25T13:23:00Z,2022-09-25,2022-09-26T00:00:00Z,Portacontenidors,02:00:00,FRFOS,24B,413060000,9270440,ESVLC,Iniciada,280,Valencia,Fos-sur-Mer,I,8-14,38526-1,2022-09-26,2022-09-25T15:23:00Z,Xina,COSCO SHIPPING LINES SPAIN SA,BPAP
2022,7083,IL,2022-09-26T05:25:00Z,ZIM VANCOUVER,1263,3225,https://www.marinetraffic.com/en/ais/details/ships/mmsi:428404000,APM TERMINALS BARCELONA  S L U,15:39:00,2022-09-25T13:39:00Z,2022-09-25,2022-09-26T03:25:00Z,Portacontenidors,05:25:00,ESVLC,24B,428404000,9322334,ITGOA,Finalitzada,26062,Genoa,Valencia,F,15-20,38162-1,2022-09-26,2022-09-25T15:39:00Z,Israel,A PEREZ Y CIA SL,4XFE
2022,7259,NO,2022-09-26T01:39:00Z,LOEVSTAKKEN,974,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:258050000,TERMINALES PORTUARIAS SL,14:00:00,2022-09-25T12:00:00Z,2022-09-25,2022-09-25T23:39:00Z,Tancs,01:39:00,TRYAL,32A,258050000,9724441,NLRTM,Finalitzada,146,Rotterdam,Yalova,F,1,38811-1,2022-09-26,2022-09-25T14:00:00Z,Noruega,IBERICA MARITIMA BARCELONA SA,LARZ8
2022,7332,CY,2022-09-26T16:30:00Z,CECILIA PAYNE,339,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209122000,BALEARIA EUROLINEAS MARITIMAS SA,14:30:00,2022-09-26T12:30:00Z,2022-09-26,2022-09-26T14:30:00Z,Transbordadors,16:30:00,ESQIU,17B,209122000,9188881,ESQIU,Autoritzada,87,Ciudadela,Ciudadela,A,1-2,38556-1,2022-09-26,2022-09-26T14:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,C4HR2
2022,7332,ES,2022-09-26T21:45:00Z,MARTIN I SOLER,57,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224637000,BALEARIA EUROLINEAS MARITIMAS SA,19:00:00,2022-09-26T17:00:00Z,2022-09-26,2022-09-26T19:45:00Z,Transbordadors,21:45:00,ESALD,18A,224637000,9390367,ESALD,Autoritzada,165,Alcudia,Alcudia,A,1-4,38550-1,2022-09-26,2022-09-26T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,EBZT
2022,7793,CY,2022-09-26T18:00:00Z,GUBAL TRADER,401,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210117000,TERMINAL FERRY DE BARCELONA SRLU,07:48:00,2022-09-25T05:48:00Z,2022-09-25,2022-09-26T16:00:00Z,Transbordadors,18:00:00,ESPMI,20A,210117000,7802794,ESPMI,Iniciada,139,Palma de Mallorca,Palma de Mallorca,I,1-3,38619-1,2022-09-26,2022-09-25T07:48:00Z,Xipre,GRIMALDI LOGISTICA ESPAÑA SL,5BQV5
2022,7793,CY,2022-09-26T21:45:00Z,GOLDEN BRIDGE,69,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209410000,TERMINAL FERRY DE BARCELONA SRLU,06:00:00,2022-09-26T04:00:00Z,2022-09-26,2022-09-26T19:45:00Z,Transbordadors,21:45:00,ESIBZ,18C,209410000,8902345,ESIBZ,Autoritzada,187,Ibiza,Ibiza,A,5-9,38722-1,2022-09-26,2022-09-26T06:00:00Z,Xipre,E ERHARDT Y CIA SA,5BCJ5
2022,7793,ES,2022-09-26T22:30:00Z,CIUDAD DE GRANADA,62,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224600000,TERMINAL FERRY DE BARCELONA SRLU,07:00:00,2022-09-26T05:00:00Z,2022-09-26,2022-09-26T20:30:00Z,Transbordadors,22:30:00,ESMAH,19B,224600000,9217125,ESALD,Autoritzada,172,Alcudia,Mahon Menorca,A,1-4,38623-1,2022-09-26,2022-09-26T07:00:00Z,Espanya,GRIMALDI LOGISTICA ESPAÑA SL,EBRI
2022,7793,ES,2022-09-26T22:45:00Z,CIUDAD DE PALMA,671,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:225307000,TERMINAL FERRY DE BARCELONA SRLU,19:00:00,2022-09-26T17:00:00Z,2022-09-26,2022-09-26T20:45:00Z,Transbordadors,22:45:00,ESPMI,19A,225307000,9349772,ESPMI,Autoritzada,186,Palma de Mallorca,Palma de Mallorca,A,2-5,38617-1,2022-09-26,2022-09-26T19:00:00Z,Espanya,GRIMALDI LOGISTICA ESPAÑA SL,EAMS
2022,7793,IT,2022-09-26T15:00:00Z,GNV CRISTAL,653,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247163900,TERMINAL FERRY DE BARCELONA SRLU,11:30:00,2022-09-26T09:30:00Z,2022-09-26,2022-09-26T13:00:00Z,Transbordadors,15:00:00,MANDR,19A,247163900,8712518,MANDR,Autoritzada,161,Nador,Nador,A,2-5,38721-1,2022-09-26,2022-09-26T11:30:00Z,Itàlia,E ERHARDT Y CIA SA,IBUB
2022,7793,IT,2022-09-26T23:40:00Z,GNV BRIDGE,655,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247435900,TERMINAL FERRY DE BARCELONA SRLU,17:00:00,2022-09-26T15:00:00Z,2022-09-26,2022-09-26T21:40:00Z,Transbordadors,23:40:00,ESPMI,20A,247435900,9893369,ESPMI,Confirmada,203,Palma de Mallorca,Palma de Mallorca,C,NA,38890-1,2022-09-26,2022-09-26T17:00:00Z,Itàlia,E ERHARDT Y CIA SA,ICGZ
2022,7946,KY,2022-09-26T21:00:00Z,STOLT FACTO,1207,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:319280000,TRADEBE PORT SERVICES SL,21:00:00,2022-09-24T19:00:00Z,2022-09-24,2022-09-26T19:00:00Z,Tancs,21:00:00,ZZZZZ,32G,319280000,9359363,FRFOS,Sol·licitada,18288,Fos-sur-Mer,Desconegut,S,NA,38634-1,2022-09-26,2022-09-24T21:00:00Z,Illes Caiman,ALFASHIP MARITIME SERVICES SL,ZCXZ4
2022,8156,IT,2022-09-26T14:00:00Z,ECO BARCELONA,72,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247383400,GRIMALDI TERMINAL BARCELONA SL,08:00:00,2022-09-26T06:00:00Z,2022-09-26,2022-09-26T12:00:00Z,Ro-Ro,14:00:00,ESVLC,20D,247383400,9859545,ITSVN,Autoritzada,238,Savona,Valencia,A,2-6,38693-1,2022-09-26,2022-09-26T08:00:00Z,Itàlia,GRIMALDI LOGISTICA ESPAÑA SL,IBQC
2022,8156,IT,2022-09-26T21:30:00Z,CRUISE ROMA,7,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247219400,GRIMALDI TERMINAL BARCELONA SL,21:50:00,2022-09-25T19:50:00Z,2022-09-25,2022-09-26T19:30:00Z,Transbordadors,21:30:00,ITPTO,21A,247219400,9351476,ITCVV,Iniciada,254,Civitavecchia,Porto Torres,I,4-8,38609-1,2022-09-26,2022-09-25T21:50:00Z,Itàlia,GRIMALDI LOGISTICA ESPAÑA SL,IBWO
2022,A,IT,2022-09-26T18:00:00Z,COSTA FORTUNA,82,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247094800,ADOSSAT/TERMINAL A,07:00:00,2022-09-26T05:00:00Z,2022-09-26,2022-09-26T16:00:00Z,Passatge,18:00:00,ESVLC,01D,247094800,9239783,FRMRS,Iniciada,2722,Marseille,Valencia,I,31-36,35032-1,2022-09-26,2022-09-26T07:00:00Z,Itàlia,A PEREZ Y CIA SL,IBNY
2022,E,IT,2022-09-26T19:00:00Z,COSTA SMERALDA,88,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247391900,ADOSSAT/TERMINAL E,07:30:00,2022-09-26T05:30:00Z,2022-09-26,2022-09-26T17:00:00Z,Passatge,19:00:00,ESPMI,01D,247391900,9781889,FRMRS,Autoritzada,337,Marseille,Palma de Mallorca,A,2-8,34998-1,2022-09-26,2022-09-26T07:30:00Z,Itàlia,A PEREZ Y CIA SL,IBCA
2022,S,MH,2022-09-26T23:00:00Z,"NAUTICA",6,25,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538001665,BARCELONA/TERMINAL SUD,06:30:00,2022-09-26T04:30:00Z,2022-09-26,2022-09-26T21:00:00Z,Passatge,23:00:00,ESMAH,18C,538001665,9200938,FRMRS,Iniciada,181,Marseille,Mahon Menorca,I,1-4,36419-1,2022-09-26,2022-09-26T06:30:00Z,Illes Marshall,TUI ESPAÑA TURISMO SL,V7DM4
2022,NA,CY,2022-09-26T01:34:00Z,RS LISA,747,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210163000,NA,18:07:00,2022-09-25T16:07:00Z,2022-09-25,2022-09-25T23:34:00Z,Portacontenidors,01:34:00,ITSPE,90A,210163000,9287704,ITSPE,Iniciada,1375,La Spezia,La Spezia,I,NA,38382-2,2022-09-26,2022-09-25T18:07:00Z,Xipre,MARITIMA DEL MEDITERRANEO SA,5BSJ5
2022,NA,PT,2022-09-26T04:00:00Z,CORAL ESSBERGER,78,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255801270,NA,13:58:00,2022-09-22T11:58:00Z,2022-09-22,2022-09-26T02:00:00Z,Tancs,04:00:00,DZAAE,99B,255801270,9504205,ESBCN,Iniciada,11962,Barcelona,Annaba (ex Bone),I,7-9,38789-1,2022-09-26,2022-09-22T13:58:00Z,Portugal,IBERICA MARITIMA BARCELONA SA,CQMX
