ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,B,BS,2022-09-25T18:00:00Z,WONDER OF THE SEAS,93,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311001033,ADOSSAT/TERMINAL B,04:57:00,2022-09-25T02:57:00Z,2022-09-25,2022-09-25T16:00:00Z,Passatge,18:00:00,ESPMI,01D,311001033,9838345,ITNAP,Iniciada,362,Napoli,Palma de Mallorca,I,20-27,30201-1,2022-09-25,2022-09-25T04:57:00Z,Bahames,BALEARES CONSIGNATARIOS SL,C6EY2
2021,E,MT,2022-09-25T17:00:00Z,CELEBRITY CONSTELLATION,832,322,https://www.marinetraffic.com/en/ais/details/ships/mmsi:249046000,ADOSSAT/TERMINAL E,05:21:00,2022-09-25T03:21:00Z,2022-09-25,2022-09-25T15:00:00Z,Passatge,17:00:00,FRTLN,01D,249046000,9192399,ESPMI,Iniciada,294,Palma de Mallorca,Toulon,I,2-7,29321-1,2022-09-25,2022-09-25T05:21:00Z,Malta,BALEARES CONSIGNATARIOS SL,9HJB9
2022,2398,LR,2022-09-26T12:00:00Z,DEPE,709,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636022044,TERMINAL PORT NOU SA,21:00:00,2022-09-25T19:00:00Z,2022-09-25,2022-09-26T10:00:00Z,Portacontenidors,12:00:00,ITGOA,00A,636022044,9186405,ESCAS,Autoritzada,11825,Castellon de la Plana,Genoa,A,3-5,38474-1,2022-09-26,2022-09-25T21:00:00Z,Libèria,BERGE MARITIMA SL,5LGX5
2022,6212,AG,2022-09-26T14:00:00Z,KRETA S,77,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304199000,TERMINAL CATALUNYA SA,06:00:00,2022-09-25T04:00:00Z,2022-09-25,2022-09-26T12:00:00Z,Portacontenidors,14:00:00,DZDJE,36A,304199000,9139646,ESVLC,Autoritzada,149,Valencia,Djen-Djen,A,26-29,38739-1,2022-09-26,2022-09-25T06:00:00Z,Antigua i Barbuda,CMA CGM IBERICA SAU,V2QT2
2022,6212,LR,2022-09-25T19:00:00Z,CONTSHIP RAY,85,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636017852,TERMINAL CATALUNYA SA,06:00:00,2022-09-25T04:00:00Z,2022-09-25,2022-09-25T17:00:00Z,Càrrega (Lo-Lo),19:00:00,DZALG,36A,636017852,9388338,FRMRS,Sol·licitada,14783,Marseille,Alger (Algiers),S,NA,38351-1,2022-09-25,2022-09-25T06:00:00Z,Libèria,CMA CGM IBERICA SAU,D5MZ8
2022,6212,LR,2022-09-25T20:00:00Z,CONTSHIP MAX,88,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636017374,TERMINAL CATALUNYA SA,06:00:00,2022-09-25T04:00:00Z,2022-09-25,2022-09-25T18:00:00Z,Portacontenidors,20:00:00,DZAAE,36A,636017374,9347786,ESVLC,Sol·licitada,139,Valencia,Annaba (ex Bone),S,NA,38731-1,2022-09-25,2022-09-25T06:00:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5EL7
2022,6212,LR,2022-09-25T20:00:00Z,OPS HAMBURG,85,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636092040,TERMINAL CATALUNYA SA,09:00:00,2022-09-25T07:00:00Z,2022-09-25,2022-09-25T18:00:00Z,Portacontenidors,20:00:00,MAPTM,36A,636092040,9406829,FRMRS,Autoritzada,14787,Marseille,Tanger Med,A,22-25,38631-1,2022-09-25,2022-09-25T09:00:00Z,Libèria,CMA CGM IBERICA SAU,A8VS9
2022,6212,LR,2022-09-26T08:45:00Z,MSC CHARLOTTE,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636020574,TERMINAL CATALUNYA SA,18:30:00,2022-09-25T16:30:00Z,2022-09-25,2022-09-26T06:45:00Z,Portacontenidors,08:45:00,ITSPE,36A,636020574,9330238,DZALG,Autoritzada,14784,Alger (Algiers),La Spezia,A,26-29,38604-1,2022-09-26,2022-09-25T18:30:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5EV4
2022,6212,PA,2022-09-30T02:30:00Z,MSC SAMAR,165,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:371047000,TERMINAL CATALUNYA SA,06:00:00,2022-09-25T04:00:00Z,2022-09-25,2022-09-30T00:30:00Z,Portacontenidors,02:30:00,ESVLC,36A,371047000,9839442,ITGIT,Autoritzada,39993,Gioia Tauro,Valencia,A,5-12,38370-1,2022-09-30,2022-09-25T06:00:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,3FKE9
2022,6212,PT,2022-09-25T20:00:00Z,NORDIC ANNA,115,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255805610,TERMINAL CATALUNYA SA,06:00:00,2022-09-25T04:00:00Z,2022-09-25,2022-09-25T18:00:00Z,Portacontenidors,20:00:00,ESVLC,36A,255805610,9337028,FRFOS,Sol·licitada,19107,Fos-sur-Mer,Valencia,S,NA,37639-1,2022-09-25,2022-09-25T06:00:00Z,Portugal,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,CQFI
