ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,2252,DK,2022-10-17T00:00:00Z,ALICE THERESA,76,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:219148000,RECEPTORA DE LIQUIDOS SA,20:00:00,2022-10-15T18:00:00Z,2022-10-15,2022-10-16T22:00:00Z,Tancs,00:00:00,FRLAV,32E,219148000,9478303,FRFOS,Autoritzada,101,Fos-sur-Mer,Lavera,A,1,39362-1,2022-10-17,2022-10-15T20:00:00Z,Dinamarca,IBERICA MARITIMA BARCELONA SA,OXCZ2
2022,2256,LR,2022-10-19T16:00:00Z,ZEUS,149,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636017523,ERGRANSA SA,16:00:00,2022-10-15T14:00:00Z,2022-10-15,2022-10-19T14:00:00Z,Granelers,16:00:00,ZZZZZ,22B,636017523,9426049,ESTAR,Sol·licitada,2292,Tarragona,Desconegut,S,NA,39217-1,2022-10-19,2022-10-15T16:00:00Z,Libèria,ALFASHIP MARITIME SERVICES SL,D5LJ3
2022,2256,PA,2022-10-15T22:00:00Z,BUNUN WISDOM,1054,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:356822000,ERGRANSA SA,00:13:00,2022-10-14T22:13:00Z,2022-10-15,2022-10-15T20:00:00Z,Granelers,22:00:00,ZZZZZ,22B,356822000,9628568,BGVAR,Iniciada,17997,Varna,Desconegut,I,2-5,39256-1,2022-10-15,2022-10-15T00:13:00Z,Panamà,ALFASHIP MARITIME SERVICES SL,3FWR5
2022,2256,PA,2022-10-20T22:00:00Z,BUNUN WISDOM,1054,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:356822000,ERGRANSA SA,22:01:00,2022-10-15T20:01:00Z,2022-10-15,2022-10-20T20:00:00Z,Granelers,22:00:00,ZZZZZ,22C,356822000,9628568,BGVAR,Iniciada,17997,Varna,Desconegut,I,5-8,39256-2,2022-10-20,2022-10-15T22:01:00Z,Panamà,ALFASHIP MARITIME SERVICES SL,3FWR5
2022,2398,CY,2022-10-16T22:01:00Z,DENIA CIUTAT CREATIVA,602,234,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210133000,TERMINAL PORT NOU SA,19:00:00,2022-10-15T17:00:00Z,2022-10-15,2022-10-16T20:01:00Z,Transbordadors,22:01:00,ESIBZ,30A,210133000,9019054,ESIBZ,Autoritzada,15043,Ibiza,Ibiza,A,4-7,39108-1,2022-10-16,2022-10-15T19:00:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BRU3
2022,2398,CY,2022-10-16T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-10-15T17:30:00Z,2022-10-15,2022-10-16T20:15:00Z,Transbordadors,22:15:00,ESPMI,00A,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,6-10,39098-1,2022-10-16,2022-10-15T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,6037,FR,2022-10-16T00:00:00Z,HYDRA,7,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:228366800,DECAL ESPAÑA SA,01:30:00,2022-10-14T23:30:00Z,2022-10-15,2022-10-15T22:00:00Z,Tancs,00:00:00,FRNOU,32A,228366800,9837341,FRNOU,Iniciada,116,Port-la-Nouvelle,Port-la-Nouvelle,I,1,39355-1,2022-10-16,2022-10-15T01:30:00Z,França,MH BLAND SL,FLUT
2022,6212,GR,2022-10-15T15:00:00Z,JAGUAR,93,235,https://www.marinetraffic.com/en/ais/details/ships/mmsi:241657000,TERMINAL CATALUNYA SA,01:55:00,2022-10-14T23:55:00Z,2022-10-15,2022-10-15T13:00:00Z,Portacontenidors,15:00:00,DZDJE,36A,241657000,9127007,FRMRS,Iniciada,15712,Marseille,Djen-Djen,I,26-29,39196-1,2022-10-15,2022-10-15T01:55:00Z,Grècia,CMA CGM IBERICA SAU,SVDE5
2022,6212,LR,2022-10-15T11:30:00Z,MSC AZURIT F,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636021078,TERMINAL CATALUNYA SA,04:19:00,2022-10-15T02:19:00Z,2022-10-15,2022-10-15T09:30:00Z,Portacontenidors,11:30:00,DZALG,36A,636021078,9403437,FRFOS,Iniciada,14781,Fos-sur-Mer,Alger (Algiers),I,22-25,39099-1,2022-10-15,2022-10-15T04:19:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,5LCD9
2022,6212,LR,2022-10-15T15:30:00Z,MSC SIGMA F,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636021079,TERMINAL CATALUNYA SA,06:15:00,2022-10-15T04:15:00Z,2022-10-15,2022-10-15T13:30:00Z,Portacontenidors,15:30:00,DZORN,36A,636021079,9330240,DZALG,Autoritzada,148,Alger (Algiers),Oran,A,18-21,39253-1,2022-10-15,2022-10-15T06:15:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,5LCE2
2022,6212,LR,2022-10-15T22:15:00Z,CONTSHIP MAX,88,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636017374,TERMINAL CATALUNYA SA,12:30:00,2022-10-15T10:30:00Z,2022-10-15,2022-10-15T20:15:00Z,Portacontenidors,22:15:00,DZSKI,36A,636017374,9347786,ESVLC,Confirmada,139,Valencia,Skikda (ex Philippeville),C,NA,39248-1,2022-10-15,2022-10-15T12:30:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5EL7
