ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,D,BM,2022-10-10T19:00:00Z,QUEEN ELIZABETH,79,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:310625000,ADOSSAT/TERMINAL D,06:46:00,2022-10-10T04:46:00Z,2022-10-10,2022-10-10T17:00:00Z,Passatge,19:00:00,GRHER,01D,310625000,9477438,ESPMI,Iniciada,294,Palma de Mallorca,Heraklion (Iraklion),I,10-16,31114-1,2022-10-10,2022-10-10T06:46:00Z,Bermuda,MARITIMA DEL MEDITERRANEO SA,ZCEF2
2022,2398,CY,2022-10-10T22:01:00Z,DENIA CIUTAT CREATIVA,602,234,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210133000,TERMINAL PORT NOU SA,19:00:00,2022-10-10T17:00:00Z,2022-10-10,2022-10-10T20:01:00Z,Transbordadors,22:01:00,ESIBZ,01D,210133000,9019054,ESIBZ,Autoritzada,15043,Ibiza,Ibiza,A,1-4,38968-1,2022-10-10,2022-10-10T19:00:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BRU3
2022,2398,CY,2022-10-10T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-10-10T17:30:00Z,2022-10-10,2022-10-10T20:15:00Z,Transbordadors,22:15:00,ESPMI,00A,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,6-10,38974-1,2022-10-10,2022-10-10T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,TR,2022-10-11T20:00:00Z,AKHISAR,75,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:271000653,TERMINAL PORT NOU SA,18:00:00,2022-10-10T16:00:00Z,2022-10-10,2022-10-11T18:00:00Z,Portacontenidors,20:00:00,ESALC,00A,271000653,9237149,MACAS,Confirmada,1184,Casablanca,Alicante,C,NA,38666-1,2022-10-11,2022-10-10T18:00:00Z,Turquia,BERGE MARITIMA SL,TCRB
2022,6154,MH,2022-10-10T15:00:00Z,NEPTUNE AVRA,662,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538009923,AUTOTERMINAL SA,05:00:00,2022-10-10T03:00:00Z,2022-10-10,2022-10-10T13:00:00Z,Car-carrier,15:00:00,ITLIV,30A,538009923,8807155,MAPTM,Autoritzada,155,Tanger Med,Livorno,A,3-6,39085-1,2022-10-10,2022-10-10T05:00:00Z,Illes Marshall,NEPTUNE BARCELONA SA,V7A5346
2022,6154,PA,2022-10-10T20:00:00Z,DIONE LEADER,1033,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:352023000,AUTOTERMINAL SA,04:43:00,2022-10-10T02:43:00Z,2022-10-10,2022-10-10T18:00:00Z,Car-carrier,20:00:00,BEZEE,30C,352023000,9561954,ITLIV,Iniciada,200,Livorno,Zeebrugge,I,1-5,38778-1,2022-10-10,2022-10-10T04:43:00Z,Panamà,MARITIMA DEL MEDITERRANEO SA,3ETU9
2022,6212,AG,2022-10-10T05:13:00Z,KRETA S,77,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304199000,TERMINAL CATALUNYA SA,05:11:00,2022-10-10T03:11:00Z,2022-10-10,2022-10-10T03:13:00Z,Portacontenidors,05:13:00,DZDJE,36A,304199000,9139646,ESVLC,Iniciada,149,Valencia,Djen-Djen,I,18-21,39062-1,2022-10-10,2022-10-10T05:11:00Z,Antigua i Barbuda,CMA CGM IBERICA SAU,V2QT2
2022,6212,PA,2022-10-10T20:00:00Z,MSC LARA,1195,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:355746000,TERMINAL CATALUNYA SA,06:00:00,2022-10-10T04:00:00Z,2022-10-10,2022-10-10T18:00:00Z,Portacontenidors,20:00:00,ESVLC,36A,355746000,9064748,ITSPE,Sol·licitada,2028,La Spezia,Valencia,S,NA,38486-1,2022-10-10,2022-10-10T06:00:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,HPUD
2022,6212,PT,2022-10-10T20:00:00Z,NORTHERN MAGNUM,1452,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255806078,TERMINAL CATALUNYA SA,00:55:00,2022-10-09T22:55:00Z,2022-10-10,2022-10-10T18:00:00Z,Portacontenidors,20:00:00,ESVLC,36A,255806078,9252541,ITSPE,Iniciada,29999,La Spezia,Valencia,I,23-29,38738-1,2022-10-10,2022-10-10T00:55:00Z,Portugal,MARITIMA DEL MEDITERRANEO SA,CQIV4
2022,6817,LR,2022-10-10T02:53:00Z,STOLT VIRTUE,1051,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636016710,TERMINALES QUIMICOS SA,02:51:00,2022-10-10T00:51:00Z,2022-10-10,2022-10-10T00:53:00Z,Tancs,02:53:00,ITGOA,32B,636016710,9274317,USMSY,Iniciada,15883,New Orleans,Genoa,I,1,38930-1,2022-10-10,2022-10-10T02:51:00Z,Libèria,MARITIMA DEL MEDITERRANEO SA,D5HJ9
