ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,A,BS,2022-09-15T17:00:00Z,VISION OF THE SEAS,79,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311321000,ADOSSAT/TERMINAL A,06:19:00,2022-09-15T04:19:00Z,2022-09-15,2022-09-15T15:00:00Z,Passatge,17:00:00,FRTLN,01D,311321000,9116876,FRTLN,Iniciada,279,Toulon,Toulon,I,31-36,29488-1,2022-09-15,2022-09-15T06:19:00Z,Bahames,BALEARES CONSIGNATARIOS SL,C6SE8
2021,B,MT,2022-09-15T17:00:00Z,CELEBRITY BEYOND,823,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215808000,ADOSSAT/TERMINAL B,05:43:00,2022-09-15T03:43:00Z,2022-09-15,2022-09-15T15:00:00Z,Passatge,17:00:00,FRMRS,01D,215808000,9838395,MTMLA,Iniciada,3265,Malta (Valetta),Marseille,I,23-29,30228-1,2022-09-15,2022-09-15T05:43:00Z,Malta,BALEARES CONSIGNATARIOS SL,9HA5296
2022,003653,PT,2022-09-15T08:00:00Z,SCALI DEL TEATRO,65,15,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255805640,"PRIMAGAS ENERGIA, S.A.",15:20:00,2022-09-14T13:20:00Z,2022-09-14,2022-09-15T06:00:00Z,Petroliers,08:00:00,ESTAR,32A,255805640,9566289,FRLAV,Iniciada,875,Lavera,Tarragona,I,1,38463-1,2022-09-15,2022-09-14T15:20:00Z,Portugal,MH BLAND SL,CQJE
2022,0050,TR,2022-09-15T02:50:00Z,ULUSOY-8,98,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:271000973,TRAFICO DE MERCANCIAS SA,10:10:00,2022-09-09T08:10:00Z,2022-09-09,2022-09-15T00:50:00Z,Granelers,02:50:00,NLAMS,26A,271000973,9458250,ESSVQ,Finalitzada,1599,Sevilla,Amsterdam,F,13-16,38314-1,2022-09-15,2022-09-09T10:10:00Z,Turquia,ERSHIP SA,TCSS9
2022,2252,MH,2022-09-15T18:00:00Z,TRIPLE A,871,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538002543,RECEPTORA DE LIQUIDOS SA,10:42:00,2022-09-14T08:42:00Z,2022-09-14,2022-09-15T16:00:00Z,Tancs,18:00:00,ITVSO,32E,538002543,9322152,ESBCN,Iniciada,1286,Barcelona,Vasto,I,1,38587-1,2022-09-15,2022-09-14T10:42:00Z,Illes Marshall,IBERICA MARITIMA BARCELONA SA,V7JL6
2022,2398,CY,2022-09-15T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-09-15T17:30:00Z,2022-09-15,2022-09-15T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,38497-1,2022-09-15,2022-09-15T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-09-15T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:00:00,2022-09-15T17:00:00Z,2022-09-15,2022-09-15T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESALD,Autoritzada,190,Alcudia,Alcudia,A,6-10,38493-1,2022-09-15,2022-09-15T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,2398,IT,2022-09-15T23:00:00Z,CALA PEDRA,876,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247629000,TERMINAL PORT NOU SA,16:00:00,2022-09-15T14:00:00Z,2022-09-15,2022-09-15T21:00:00Z,Frigorífics,23:00:00,DOHAI,00A,247629000,9164782,ITVDL,Autoritzada,18973,Vado Ligure,Rio Haina,A,2-5,38524-1,2022-09-15,2022-09-15T16:00:00Z,Itàlia,AROLA SHIPPING SL,IBMK
2022,2398,LR,2022-09-15T04:36:00Z,ELBE,698,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636021322,TERMINAL PORT NOU SA,20:58:00,2022-09-14T18:58:00Z,2022-09-14,2022-09-15T02:36:00Z,Portacontenidors,04:36:00,ITGOA,00A,636021322,9244180,ESCAS,Finalitzada,1326,Castellon de la Plana,Genoa,F,3-5,38265-1,2022-09-15,2022-09-14T20:58:00Z,Libèria,BERGE MARITIMA SL,5LDJ9
2022,2398,TN,2022-09-15T16:00:00Z,ELYSSA,74,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:672704000,TERMINAL PORT NOU SA,06:00:00,2022-09-15T04:00:00Z,2022-09-15,2022-09-15T14:00:00Z,Ro-Ro,16:00:00,TNTUN,00A,672704000,9208007,ESSAG,Autoritzada,193,Sagunto,Tunis,A,6-10,34432-1,2022-09-15,2022-09-15T06:00:00Z,Tunísia,ROMEU Y CIA SA,TSNB
