ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,2376,NL,2022-10-13T22:00:00Z,LADY ARIANE,491,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:244860278,PORTCEMEN SA,04:00:00,2022-10-13T02:00:00Z,2022-10-13,2022-10-13T20:00:00Z,Càrrega (Lo-Lo),22:00:00,DKAAR,22C,244860278,9760366,FRSET,Autoritzada,88,Sete,Arhus,A,2-4,39122-1,2022-10-13,2022-10-13T04:00:00Z,Països Baixos,COMA Y RIBAS SL,PDBH
2022,2398,CY,2022-10-13T22:15:00Z,KERRY,653,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210772000,TERMINAL PORT NOU SA,19:30:00,2022-10-13T17:30:00Z,2022-10-13,2022-10-13T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,210772000,9243447,ESPMI,Autoritzada,1865,Palma de Mallorca,Palma de Mallorca,A,1-4,38975-1,2022-10-13,2022-10-13T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BZF3
2022,2398,MT,2022-10-13T22:01:00Z,BAHAMA MAMA,55,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248218000,TERMINAL PORT NOU SA,19:00:00,2022-10-13T17:00:00Z,2022-10-13,2022-10-13T20:01:00Z,Transbordadors,22:01:00,ESIBZ,00A,248218000,9441142,ESIBZ,Autoritzada,15451,Ibiza,Ibiza,A,7-10,39104-1,2022-10-13,2022-10-13T19:00:00Z,Malta,BALEARIA EUROLINEAS MARITIMAS SA,9HA2263
2022,6037,MH,2022-10-13T06:00:00Z,WONDER FORMOSA,1152,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538009490,DECAL ESPAÑA SA,02:26:00,2022-10-13T00:26:00Z,2022-10-13,2022-10-13T04:00:00Z,Tancs,06:00:00,ZZZZZ,32A,538009490,9327425,ESALG,Iniciada,18422,Algeciras,Desconegut,I,1,39101-1,2022-10-13,2022-10-13T02:26:00Z,Illes Marshall,ALFASHIP MARITIME SERVICES SL,V7A4805
2022,6154,MT,2022-10-13T15:00:00Z,NEPTUNE KALLOS,87,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:256010000,AUTOTERMINAL SA,03:00:00,2022-10-13T01:00:00Z,2022-10-13,2022-10-13T13:00:00Z,Car-carrier,15:00:00,MAPTM,29A,256010000,9442122,FRSET,Autoritzada,16806,Sete,Tanger Med,A,18-22,38986-1,2022-10-13,2022-10-13T03:00:00Z,Malta,NEPTUNE BARCELONA SA,9HA5657
2022,6154,MT,2022-10-13T21:00:00Z,NEPTUNE THELISIS,665,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:256049000,AUTOTERMINAL SA,11:00:00,2022-10-13T09:00:00Z,2022-10-13,2022-10-13T19:00:00Z,Car-carrier,21:00:00,ITVSO,30A,256049000,9306718,FRSET,Autoritzada,1644,Sete,Vasto,A,4-7,39084-1,2022-10-13,2022-10-13T11:00:00Z,Malta,NEPTUNE BARCELONA SA,9HZV7
2022,6154,PA,2022-10-13T22:00:00Z,PORGY,963,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:351126000,AUTOTERMINAL SA,02:00:00,2022-10-13T00:00:00Z,2022-10-13,2022-10-13T20:00:00Z,Car-carrier,22:00:00,JOAQB,30C,351126000,9409338,GBSOU,Autoritzada,19998,Southampton,Aqaba Free Zone,A,1-5,38892-1,2022-10-13,2022-10-13T02:00:00Z,Panamà,BERGE MARITIMA SL,3EZS8
2022,6212,MT,2022-10-13T13:15:00Z,MSC AJACCIO,145,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:229625000,TERMINAL CATALUNYA SA,07:38:00,2022-10-12T05:38:00Z,2022-10-12,2022-10-13T11:15:00Z,Portacontenidors,13:15:00,ITGOA,36A,229625000,9605267,ESVLC,Iniciada,29984,Valencia,Genoa,I,13-19,38732-1,2022-10-13,2022-10-12T07:38:00Z,Malta,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,9HA3461
2022,6212,PA,2022-10-13T23:45:00Z,MSC RACHELE,145,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:354712000,TERMINAL CATALUNYA SA,08:00:00,2022-10-13T06:00:00Z,2022-10-13,2022-10-13T21:45:00Z,Portacontenidors,23:45:00,ESVLC,36A,354712000,9290282,ITSPE,Autoritzada,334,La Spezia,Valencia,A,22-29,39045-1,2022-10-13,2022-10-13T08:00:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,3EAO2
2022,6212,PT,2022-10-13T20:00:00Z,WILHELMINE,85,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255806271,TERMINAL CATALUNYA SA,12:00:00,2022-10-13T10:00:00Z,2022-10-13,2022-10-13T18:00:00Z,Portacontenidors,20:00:00,ESVLC,36A,255806271,9324954,FRMRS,Confirmada,14784,Marseille,Valencia,C,NA,38901-1,2022-10-13,2022-10-13T12:00:00Z,Portugal,CMA CGM IBERICA SAU,CQAT5
