ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,0014,LV,2022-09-09T16:00:00Z,MOONRAY,37,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:275488000,COMA Y RIBAS SL,18:00:00,2022-09-08T16:00:00Z,2022-09-08,2022-09-09T14:00:00Z,Càrrega (Lo-Lo),16:00:00,FRLIO,22C,275488000,9234410,FRLIO,Sol·licitada,88,Lyon,Lyon,S,NA,38347-1,2022-09-09,2022-09-08T18:00:00Z,Letònia,TRANSITAINER SA,YLOU
2022,0014,NL,2022-09-09T22:00:00Z,ARKLOW BEACON,719,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:244830098,COMA Y RIBAS SL,04:53:00,2022-09-08T02:53:00Z,2022-09-08,2022-09-09T20:00:00Z,Càrrega (Lo-Lo),22:00:00,ESSAG,23A,244830098,9638795,SEOXE,Iniciada,1195,Oxelosund,Sagunto,I,1-3,38379-1,2022-09-09,2022-09-08T04:53:00Z,Països Baixos,COMA Y RIBAS SL,PBVX
2022,2396,IT,2022-09-08T14:00:00Z,ECO ADRIATICA,72,NA,NA,SETRAM,01:15:00,2022-09-07T23:15:00Z,2022-09-08,2022-09-08T12:00:00Z,Ro-Ro,14:00:00,ESSAG,30A,NA,9859600,ITSAL,Iniciada,238,Salerno,Sagunto,I,2-7,38194-1,2022-09-08,2022-09-08T01:15:00Z,Itàlia,GRIMALDI LOGISTICA ESPAÑA SL,NA
2022,2398,CY,2022-09-08T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-09-08T17:30:00Z,2022-09-08,2022-09-08T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,38329-1,2022-09-08,2022-09-08T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-09-08T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:00:00,2022-09-08T17:00:00Z,2022-09-08,2022-09-08T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESALD,Autoritzada,190,Alcudia,Alcudia,A,6-10,38324-1,2022-09-08,2022-09-08T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,2398,TN,2022-09-08T16:00:00Z,AMILCAR,74,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:672747000,TERMINAL PORT NOU SA,06:00:00,2022-09-08T04:00:00Z,2022-09-08,2022-09-08T14:00:00Z,Ro-Ro,16:00:00,TNTUN,00A,672747000,9207998,FRMRS,Autoritzada,193,Marseille,Tunis,A,6-10,35632-1,2022-09-08,2022-09-08T06:00:00Z,Tunísia,ROMEU Y CIA SA,TSNA
2022,6154,MT,2022-09-08T21:00:00Z,NEPTUNE OKEANIS,665,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215912000,AUTOTERMINAL SA,05:50:00,2022-09-08T03:50:00Z,2022-09-08,2022-09-08T19:00:00Z,Car-carrier,21:00:00,TRDIL,31A,215912000,9306706,FRFOS,Iniciada,1644,Fos-sur-Mer,Diliskelesi,I,3-6,38312-1,2022-09-08,2022-09-08T05:50:00Z,Malta,NEPTUNE BARCELONA SA,9HZW7
2022,6212,HK,2022-09-08T14:00:00Z,NORA MAERSK,1115,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:477642600,TERMINAL CATALUNYA SA,04:54:00,2022-09-08T02:54:00Z,2022-09-08,2022-09-08T12:00:00Z,Portacontenidors,14:00:00,ITVDL,36A,477642600,9192478,MAPTM,Iniciada,1986,Tanger Med,Vado Ligure,I,17-21,38108-1,2022-09-08,2022-09-08T04:54:00Z,Hong Kong,MARITIMA DEL MEDITERRANEO SA,VRTU2
2022,6817,PT,2022-09-09T17:00:00Z,ROLAND ESSBERGER,78,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255801280,TERMINALES QUIMICOS SA,08:00:00,2022-09-08T06:00:00Z,2022-09-08,2022-09-09T15:00:00Z,Tancs,17:00:00,ESTAR,32B,255801280,9504217,TRGEB,Autoritzada,11964,Gebze,Tarragona,A,1,38357-1,2022-09-09,2022-09-08T08:00:00Z,Portugal,IBERICA MARITIMA BARCELONA SA,CQMZ
2022,6995,MT,2022-09-09T11:00:00Z,ASTREA,1112,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215034000,MEROIL SA,11:00:00,2022-09-08T09:00:00Z,2022-09-08,2022-09-09T09:00:00Z,Tancs,11:00:00,ZZZZZ,34B,215034000,9293997,TRIZT,Fondeig Previ,17598,Izmit,Desconegut,P,NA,38331-2,2022-09-09,2022-09-08T11:00:00Z,Malta,ALFASHIP MARITIME SERVICES SL,9HA4931
