ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,N,MT,2022-10-08T18:00:00Z,CORINTHIAN,4,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:249556000,BARCELONA/TERMINAL NORD,07:21:00,2022-10-06T05:21:00Z,2022-10-06,2022-10-08T16:00:00Z,Passatge,18:00:00,ESVLC,18A,249556000,8708672,ESVLC,Iniciada,88,Valencia,Valencia,I,7-9,31112-1,2022-10-08,2022-10-06T07:21:00Z,Malta,MARITIMA DEL MEDITERRANEO SA,9HUT9
2021,S,FR,2022-10-08T19:30:00Z,LE CHAMPLAIN,47,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:578001100,BARCELONA/TERMINAL SUD,06:52:00,2022-10-08T04:52:00Z,2022-10-08,2022-10-08T17:30:00Z,Passatge,19:30:00,ESPMI,18C,578001100,9814038,ESVLC,Iniciada,131,Valencia,Palma de Mallorca,I,2-5,31139-1,2022-10-08,2022-10-08T06:52:00Z,França,MARITIMA DEL MEDITERRANEO SA,FLBP
2022,2398,ES,2022-10-08T22:00:00Z,MARTIN I SOLER,57,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224637000,TERMINAL PORT NOU SA,19:00:00,2022-10-08T17:00:00Z,2022-10-08,2022-10-08T20:00:00Z,Transbordadors,22:00:00,ESALD,00A,224637000,9390367,ESALD,Autoritzada,165,Alcudia,Alcudia,A,6-10,38956-1,2022-10-08,2022-10-08T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,EBZT
2022,2398,IT,2022-10-08T09:00:00Z,JOLLY VANADIO,115,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247352100,TERMINAL PORT NOU SA,14:53:00,2022-10-07T12:53:00Z,2022-10-07,2022-10-08T07:00:00Z,Ro-Ro,09:00:00,FRMRS,00A,247352100,9668972,ESCAS,Iniciada,240,Castellon de la Plana,Marseille,I,5-10,38126-1,2022-10-08,2022-10-07T14:53:00Z,Itàlia,BERGE MARITIMA SL,IBHC
2022,6037,GR,2022-10-08T12:00:00Z,KRITI ADMIRAL,1122,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:241751000,DECAL ESPAÑA SA,01:19:00,2022-10-06T23:19:00Z,2022-10-07,2022-10-08T10:00:00Z,Tancs,12:00:00,FRNOU,32A,241751000,9314870,MAMOH,Iniciada,18255,Mohammedia,Port-la-Nouvelle,I,1,39094-1,2022-10-08,2022-10-07T01:19:00Z,Grècia,MH BLAND SL,SVDL9
2022,6154,MT,2022-10-08T17:00:00Z,NEPTUNE AEGLI,64,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215170000,AUTOTERMINAL SA,11:00:00,2022-10-08T09:00:00Z,2022-10-08,2022-10-08T15:00:00Z,Car-carrier,17:00:00,FRSET,31A,215170000,9240964,MAPTM,Autoritzada,158,Tanger Med,Sete,A,3-6,38598-1,2022-10-08,2022-10-08T11:00:00Z,Malta,NEPTUNE BARCELONA SA,9HEX7
2022,6212,CY,2022-10-08T20:00:00Z,RS LISA,747,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210163000,TERMINAL CATALUNYA SA,06:01:00,2022-10-08T04:01:00Z,2022-10-08,2022-10-08T18:00:00Z,Portacontenidors,20:00:00,ITSPE,36A,210163000,9287704,ITSPE,Fondeig Previ,1375,La Spezia,La Spezia,P,22-25,38909-1,2022-10-08,2022-10-08T06:01:00Z,Xipre,MARITIMA DEL MEDITERRANEO SA,5BSJ5
2022,6212,LT,2022-10-08T17:15:00Z,SONATA,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:277562000,TERMINAL CATALUNYA SA,23:08:00,2022-10-07T21:08:00Z,2022-10-07,2022-10-08T15:15:00Z,Portacontenidors,17:15:00,DZORN,36A,277562000,9316103,ESVLC,Iniciada,148,Valencia,Oran,I,26-29,39095-1,2022-10-08,2022-10-07T23:08:00Z,Lituània,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,LYBN
2022,6212,PT,2022-10-08T08:00:00Z,WEC MONDRIAAN,871,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255805775,TERMINAL CATALUNYA SA,20:48:00,2022-10-07T18:48:00Z,2022-10-07,2022-10-08T06:00:00Z,Portacontenidors,08:00:00,ESVLC,36A,255805775,9354363,ESTAR,Iniciada,13444,Tarragona,Valencia,I,22-25,38874-1,2022-10-08,2022-10-07T20:48:00Z,Portugal,WEC LINES ESPAÑA SLU,CQCY
2022,6817,LR,2022-10-08T06:00:00Z,STOLT VIRTUE,1051,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636016710,TERMINALES QUIMICOS SA,18:00:00,2022-10-07T16:00:00Z,2022-10-07,2022-10-08T04:00:00Z,Tancs,06:00:00,ITGOA,32C,636016710,9274317,USMSY,Fondeig Previ,15883,New Orleans,Genoa,P,1,38930-1,2022-10-08,2022-10-07T18:00:00Z,Libèria,MARITIMA DEL MEDITERRANEO SA,D5HJ9
