ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,B,BS,2022-10-02T18:31:00Z,WONDER OF THE SEAS,93,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311001033,ADOSSAT/TERMINAL B,04:47:00,2022-10-02T02:47:00Z,2022-10-02,2022-10-02T16:31:00Z,Passatge,18:31:00,ESPMI,01D,311001033,9838345,ITNAP,Finalitzada,362,Napoli,Palma de Mallorca,F,20-27,30202-1,2022-10-02,2022-10-02T04:47:00Z,Bahames,BALEARES CONSIGNATARIOS SL,C6EY2
2022,18B,FR,2022-10-02T18:53:00Z,CLUB MED 2,511,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:227194000,BARCELONA EST/BARCELONA EST,07:57:00,2022-10-02T05:57:00Z,2022-10-02,2022-10-02T16:53:00Z,Passatge,18:53:00,ESIBZ,18B,227194000,9007491,FRSET,Finalitzada,187,Sete,Ibiza,F,1-3,35089-1,2022-10-02,2022-10-02T07:57:00Z,França,A PEREZ Y CIA SL,FNIR
2022,2398,CY,2022-10-02T22:22:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:59:00,2022-10-01T17:59:00Z,2022-10-01,2022-10-02T20:22:00Z,Transbordadors,22:22:00,ESPMI,00A,209462000,9498755,ESPMI,Finalitzada,18646,Palma de Mallorca,Palma de Mallorca,F,6-10,38808-1,2022-10-02,2022-10-01T19:59:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,6037,MT,2022-10-02T10:00:00Z,OZDEN-S,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215253000,DECAL ESPAÑA SA,10:01:00,2022-10-01T08:01:00Z,2022-10-01,2022-10-02T08:00:00Z,Tancs,10:00:00,ITMAZ,32A,215253000,9338735,MTMLA,Fondeig Previ,1055,Malta (Valetta),Mazara del Vallo,P,1,39011-1,2022-10-02,2022-10-01T10:01:00Z,Malta,ITALMAR 3000 SL,9HA5030
2022,6154,MH,2022-10-02T11:16:00Z,NEPTUNE AVRA,662,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538009923,AUTOTERMINAL SA,05:49:00,2022-10-02T03:49:00Z,2022-10-02,2022-10-02T09:16:00Z,Car-carrier,11:16:00,ITLIV,31A,538009923,8807155,MAPTM,Finalitzada,155,Tanger Med,Livorno,F,2-5,38983-1,2022-10-02,2022-10-02T05:49:00Z,Illes Marshall,NEPTUNE BARCELONA SA,V7A5346
2022,6154,PA,2022-10-02T14:00:00Z,LEO LEADER,1002,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:357682000,AUTOTERMINAL SA,06:00:00,2022-10-02T04:00:00Z,2022-10-02,2022-10-02T12:00:00Z,Car-carrier,14:00:00,ITCVV,30C,357682000,9181558,SGSIN,Sol·licitada,1999,Singapore,Civitavecchia,S,NA,38791-1,2022-10-02,2022-10-02T06:00:00Z,Panamà,MARITIMA DEL MEDITERRANEO SA,3FQK9
2022,6212,LR,2022-10-02T09:10:00Z,CONTSHIP RAY,85,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636017852,TERMINAL CATALUNYA SA,18:50:00,2022-10-01T16:50:00Z,2022-10-01,2022-10-02T07:10:00Z,Càrrega (Lo-Lo),09:10:00,DZALG,36A,636017852,9388338,FRMRS,Finalitzada,14783,Marseille,Alger (Algiers),F,26-29,38351-1,2022-10-02,2022-10-01T18:50:00Z,Libèria,CMA CGM IBERICA SAU,D5MZ8
2022,6212,LT,2022-10-02T15:20:00Z,SONATA,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:277562000,TERMINAL CATALUNYA SA,22:13:00,2022-10-01T20:13:00Z,2022-10-01,2022-10-02T13:20:00Z,Portacontenidors,15:20:00,DZORN,36A,277562000,9316103,ESVLC,Finalitzada,148,Valencia,Oran,F,22-25,38802-1,2022-10-02,2022-10-01T22:13:00Z,Lituània,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,LYBN
2022,6212,MT,2022-10-02T00:51:00Z,CMA CGM SCANDOLA,16,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215839000,TERMINAL CATALUNYA SA,00:56:00,2022-09-29T22:56:00Z,2022-09-30,2022-10-01T22:51:00Z,Portacontenidors,00:51:00,FRFOS,36A,215839000,9859129,ESVLC,Finalitzada,366,Valencia,Fos-sur-Mer,F,5-12,37041-1,2022-10-02,2022-09-30T00:56:00Z,Malta,CMA CGM IBERICA SAU,9HA5325
2022,6212,PA,2022-10-02T06:32:00Z,MSC ALYSSA,13,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:351473000,TERMINAL CATALUNYA SA,11:47:00,2022-10-01T09:47:00Z,2022-10-01,2022-10-02T04:32:00Z,Portacontenidors,06:32:00,ITLIV,36A,351473000,9235050,CAMTR,Finalitzada,27378,Montreal,Livorno,F,13-19,38541-1,2022-10-02,2022-10-01T11:47:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,H9MW
