ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,0050,AG,2022-09-03T00:01:00Z,HC JETTE-MARIT,982,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304091000,TRAFICO DE MERCANCIAS SA,20:38:00,2022-09-01T18:38:00Z,2022-09-01,2022-09-02T22:01:00Z,Granelers,00:01:00,PLGDN,26A,304091000,9509255,DZMOS,Finalitzada,1599,Mostaganem,Gdansk,F,17-20,38088-1,2022-09-03,2022-09-01T20:38:00Z,Antigua i Barbuda,BERGE MARITIMA SL,V2GU5
2022,2252,SG,2022-09-03T03:17:00Z,CHEMICAL MARINER,881,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:565544000,RECEPTORA DE LIQUIDOS SA,02:15:00,2022-09-02T00:15:00Z,2022-09-02,2022-09-03T01:17:00Z,Tancs,03:17:00,TRGEB,32E,565544000,9558971,NLRTM,Finalitzada,13416,Rotterdam,Gebze,F,1,38117-1,2022-09-03,2022-09-02T02:15:00Z,Singapur,ALFASHIP MARITIME SERVICES SL,9V7965
2022,2398,AG,2022-09-03T09:00:00Z,HOLANDIA,77,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304134000,TERMINAL PORT NOU SA,23:26:00,2022-09-02T21:26:00Z,2022-09-02,2022-09-03T07:00:00Z,Portacontenidors,09:00:00,ITGOA,00A,304134000,9204506,ESCAS,Iniciada,13334,Castellon de la Plana,Genoa,I,3-5,37774-1,2022-09-03,2022-09-02T23:26:00Z,Antigua i Barbuda,BERGE MARITIMA SL,V2OF5
2022,2398,CY,2022-09-03T16:00:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,14:00:00,2022-09-03T12:00:00Z,2022-09-03,2022-09-03T14:00:00Z,Transbordadors,16:00:00,ESQIU,00A,209462000,9498755,ESALD,Autoritzada,18646,Alcudia,Ciudadela,A,6-10,38038-1,2022-09-03,2022-09-03T14:00:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-09-03T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:30:00,2022-09-03T17:30:00Z,2022-09-03,2022-09-03T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESPMI,Autoritzada,190,Palma de Mallorca,Alcudia,A,6-10,38031-1,2022-09-03,2022-09-03T19:30:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,6212,HK,2022-09-03T14:00:00Z,NORA MAERSK,1115,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:477642600,TERMINAL CATALUNYA SA,23:40:00,2022-09-02T21:40:00Z,2022-09-02,2022-09-03T12:00:00Z,Portacontenidors,14:00:00,ESALG,36A,477642600,9192478,FRFOS,Iniciada,1986,Fos-sur-Mer,Algeciras,I,21-25,37931-1,2022-09-03,2022-09-02T23:40:00Z,Hong Kong,MARITIMA DEL MEDITERRANEO SA,VRTU2
2022,6212,MH,2022-09-03T03:56:00Z,ALEXANDRA,145,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538004912,TERMINAL CATALUNYA SA,04:08:00,2022-09-02T02:08:00Z,2022-09-02,2022-09-03T01:56:00Z,Portacontenidors,03:56:00,ESVLC,36A,538004912,9635676,FRMRS,Finalitzada,27007,Marseille,Valencia,F,5-11,37250-1,2022-09-03,2022-09-02T04:08:00Z,Illes Marshall,CMA CGM IBERICA SAU,V7ZT8
2022,6212,PT,2022-09-03T02:59:00Z,CONESTE,871,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255801940,TERMINAL CATALUNYA SA,17:29:00,2022-09-02T15:29:00Z,2022-09-02,2022-09-03T00:59:00Z,Portacontenidors,02:59:00,ESVLC,36A,255801940,9252802,FRMRS,Finalitzada,13444,Marseille,Valencia,F,26-29,37782-1,2022-09-03,2022-09-02T17:29:00Z,Portugal,CMA CGM IBERICA SAU,CQOE
2022,6212,PT,2022-09-03T14:00:00Z,GEESKE,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255806055,TERMINAL CATALUNYA SA,07:00:00,2022-09-03T05:00:00Z,2022-09-03,2022-09-03T12:00:00Z,Portacontenidors,14:00:00,DZALG,36A,255806055,9301562,MAPTM,Autoritzada,1478,Tanger Med,Alger (Algiers),A,26-29,37930-1,2022-09-03,2022-09-03T07:00:00Z,Portugal,MARITIMA DEL MEDITERRANEO SA,CQIS5
2022,6212,PT,2022-09-03T19:00:00Z,MSC MANZANILLO,135,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255792000,TERMINAL CATALUNYA SA,02:19:00,2022-09-03T00:19:00Z,2022-09-03,2022-09-03T17:00:00Z,Portacontenidors,19:00:00,PTSIE,36A,255792000,9289960,ESVLC,Iniciada,2941,Valencia,Sines,I,13-19,38058-1,2022-09-03,2022-09-03T02:19:00Z,Portugal,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,CQME
