ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,0050,TR,2022-09-14T13:00:00Z,ULUSOY-8,98,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:271000973,TRAFICO DE MERCANCIAS SA,09:00:00,2022-09-09T07:00:00Z,2022-09-09,2022-09-14T11:00:00Z,Granelers,13:00:00,NLAMS,26A,271000973,9458250,ESSVQ,Autoritzada,1599,Sevilla,Amsterdam,A,13-16,38314-1,2022-09-14,2022-09-09T09:00:00Z,Turquia,ERSHIP SA,TCSS9
2022,2398,CY,2022-09-09T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-09-09T17:30:00Z,2022-09-09,2022-09-09T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,38330-1,2022-09-09,2022-09-09T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-09-09T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:00:00,2022-09-09T17:00:00Z,2022-09-09,2022-09-09T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESALD,Autoritzada,190,Alcudia,Alcudia,A,6-10,38325-1,2022-09-09,2022-09-09T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,6037,LR,2022-09-11T12:00:00Z,DIDIMON,1052,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636014337,DECAL ESPAÑA SA,12:00:00,2022-09-09T10:00:00Z,2022-09-09,2022-09-11T10:00:00Z,Tancs,12:00:00,ZZZZZ,34B,636014337,9288772,ESTAR,Sol·licitada,17597,Tarragona,Desconegut,S,NA,38248-1,2022-09-11,2022-09-09T12:00:00Z,Libèria,ALFASHIP MARITIME SERVICES SL,A8TE7
2022,6154,KR,2022-09-10T21:00:00Z,GLOVIS CHALLENGE,1002,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:441190000,AUTOTERMINAL SA,10:00:00,2022-09-09T08:00:00Z,2022-09-09,2022-09-10T19:00:00Z,Car-carrier,21:00:00,DEBRV,30C,441190000,9590591,SGSIN,Autoritzada,19998,Singapore,Bremerhaven,A,1-5,37920-1,2022-09-10,2022-09-09T10:00:00Z,Corea del Sud,BERGE MARITIMA SL,D8GI
2022,6212,LR,2022-09-10T06:00:00Z,CONTSHIP FUN,88,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636019053,TERMINAL CATALUNYA SA,18:00:00,2022-09-09T16:00:00Z,2022-09-09,2022-09-10T04:00:00Z,Portacontenidors,06:00:00,FRMRS,36A,636019053,9308613,MTMAR,Sol·licitada,139,Marsaxlokk,Marseille,S,NA,37856-1,2022-09-10,2022-09-09T18:00:00Z,Libèria,CMA CGM IBERICA SAU,D5SS6
2022,6212,LT,2022-09-09T14:00:00Z,KANTATA,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:277549000,TERMINAL CATALUNYA SA,01:21:00,2022-09-08T23:21:00Z,2022-09-09,2022-09-09T12:00:00Z,Portacontenidors,14:00:00,DZALG,36A,277549000,9327580,FRFOS,Iniciada,14784,Fos-sur-Mer,Alger (Algiers),I,23-26,38048-1,2022-09-09,2022-09-09T01:21:00Z,Lituània,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,LYBD
2022,6212,MT,2022-09-09T20:00:00Z,CMA CGM VOLTAIRE,1452,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:229877000,TERMINAL CATALUNYA SA,00:30:00,2022-09-08T22:30:00Z,2022-09-09,2022-09-09T18:00:00Z,Portacontenidors,20:00:00,ESVLC,36A,229877000,9635652,ITGOA,Iniciada,27007,Genoa,Valencia,I,16-22,37251-1,2022-09-09,2022-09-09T00:30:00Z,Malta,CMA CGM IBERICA SAU,9HA5622
2022,6212,MT,2022-09-10T08:00:00Z,VASSILIS A,825,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:229825000,TERMINAL CATALUNYA SA,17:00:00,2022-09-09T15:00:00Z,2022-09-09,2022-09-10T06:00:00Z,Portacontenidors,08:00:00,ESVLC,36A,229825000,9356672,FRMRS,Sol·licitada,1464,Marseille,Valencia,S,NA,37992-1,2022-09-10,2022-09-09T17:00:00Z,Malta,CMA CGM IBERICA SAU,9HA3644
2022,6212,PT,2022-09-09T20:00:00Z,BARBARA P,919,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255805600,TERMINAL CATALUNYA SA,08:00:00,2022-09-09T06:00:00Z,2022-09-09,2022-09-09T18:00:00Z,Portacontenidors,20:00:00,ESSAG,36A,255805600,9144720,ESSAG,Iniciada,13897,Sagunto,Sagunto,I,27-30,37997-3,2022-09-09,2022-09-09T08:00:00Z,Portugal,SOLUCIONES INTEGRALES MARITIMAS SLU,CQHY
2022,6212,PT,2022-09-09T20:15:00Z,MSC ANNE F,88,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255806190,TERMINAL CATALUNYA SA,06:00:00,2022-09-09T04:00:00Z,2022-09-09,2022-09-09T18:15:00Z,Portacontenidors,20:15:00,FRFOS,36A,255806190,9347803,DZAAE,Autoritzada,13914,Annaba (ex Bone),Fos-sur-Mer,A,4-7,38283-1,2022-09-09,2022-09-09T06:00:00Z,Portugal,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,CQAJ4
2022,6212,PT,2022-09-09T23:00:00Z,WEC MONDRIAAN,871,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255805775,TERMINAL CATALUNYA SA,12:00:00,2022-09-09T10:00:00Z,2022-09-09,2022-09-09T21:00:00Z,Portacontenidors,23:00:00,ESVLC,36A,255805775,9354363,ESTAR,Autoritzada,13444,Tarragona,Valencia,A,23-26,38069-1,2022-09-09,2022-09-09T12:00:00Z,Portugal,WEC LINES ESPAÑA SLU,CQCY
