ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,A,GB,2022-09-13T17:30:00Z,BRITANNIA,855,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:235106595,ADOSSAT/TERMINAL A,07:00:00,2022-09-12T05:00:00Z,2022-09-12,2022-09-13T15:30:00Z,Passatge,17:30:00,ESCAD,01D,235106595,9614036,FRTLN,Iniciada,330,Toulon,Cadiz,I,31-37,31105-1,2022-09-13,2022-09-12T07:00:00Z,Regne Unit,MARITIMA DEL MEDITERRANEO SA,2HHG5
2022,003653,PT,2022-09-13T08:00:00Z,SCALI DEL TEATRO,65,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255805640,"PRIMAGAS ENERGIA, S.A.",08:00:00,2022-09-12T06:00:00Z,2022-09-12,2022-09-13T06:00:00Z,Petroliers,08:00:00,ESTAR,32A,255805640,9566289,FRLAV,Autoritzada,875,Lavera,Tarragona,A,1,38463-1,2022-09-13,2022-09-12T08:00:00Z,Portugal,MH BLAND SL,CQJE
2022,0050,GB,2022-09-13T20:00:00Z,CELTIC FORTUNE,618,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:232032365,TRAFICO DE MERCANCIAS SA,05:00:00,2022-09-13T03:00:00Z,2022-09-13,2022-09-13T18:00:00Z,Càrrega (Lo-Lo),20:00:00,PTAVE,26A,232032365,9353711,ESCAS,Autoritzada,8999,Castellon de la Plana,Aveiro,A,19-20,38514-1,2022-09-13,2022-09-13T05:00:00Z,Regne Unit,ERSHIP SA,MIMX2
2022,0050,GB,2022-09-13T20:00:00Z,CELTIC FORTUNE,618,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:232032365,TRAFICO DE MERCANCIAS SA,06:00:00,2022-09-13T04:00:00Z,2022-09-13,2022-09-13T18:00:00Z,Càrrega (Lo-Lo),20:00:00,PTAVE,26A,232032365,9353711,ESCAS,Sol·licitada,8999,Castellon de la Plana,Aveiro,S,NA,38517-1,2022-09-13,2022-09-13T06:00:00Z,Regne Unit,ERSHIP SA,MIMX2
2022,2252,MT,2022-09-13T23:00:00Z,HABIP BAYRAK,72,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:229674000,RECEPTORA DE LIQUIDOS SA,10:19:00,2022-09-12T08:19:00Z,2022-09-12,2022-09-13T21:00:00Z,Tancs,23:00:00,FRLAV,32F,229674000,9458183,ITNAP,Iniciada,12325,Napoli,Lavera,I,1,38466-1,2022-09-13,2022-09-12T10:19:00Z,Malta,NEXT MARITIME SL,9HA5554
2022,2398,CY,2022-09-13T22:15:00Z,KERRY,653,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210772000,TERMINAL PORT NOU SA,19:30:00,2022-09-13T17:30:00Z,2022-09-13,2022-09-13T20:15:00Z,Transbordadors,22:15:00,ESALD,30A,210772000,9243447,ESPMI,Autoritzada,1865,Palma de Mallorca,Alcudia,A,3-7,38501-1,2022-09-13,2022-09-13T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BZF3
2022,2398,ES,2022-09-13T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:00:00,2022-09-13T17:00:00Z,2022-09-13,2022-09-13T19:45:00Z,Transbordadors,21:45:00,ESALD,01D,224402000,9441130,ESALD,Autoritzada,190,Alcudia,Alcudia,A,1-4,38491-1,2022-09-13,2022-09-13T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,2398,IT,2022-09-13T22:00:00Z,JOLLY COBALTO,115,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247335700,TERMINAL PORT NOU SA,00:25:00,2022-09-12T22:25:00Z,2022-09-13,2022-09-13T20:00:00Z,Ro-Ro,22:00:00,FRMRS,00A,247335700,9668960,ESCAS,Iniciada,240,Castellon de la Plana,Marseille,I,5-10,37598-1,2022-09-13,2022-09-13T00:25:00Z,Itàlia,BERGE MARITIMA SL,IBHH
2022,6037,IT,2022-09-13T10:00:00Z,LEALE,738,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247238700,DECAL ESPAÑA SA,16:08:00,2022-09-12T14:08:00Z,2022-09-12,2022-09-13T08:00:00Z,Tancs,10:00:00,FRNOU,32A,247238700,9404637,FRBIA,Iniciada,1124,Bastia,Port-la-Nouvelle,I,1,38485-1,2022-09-13,2022-09-12T16:08:00Z,Itàlia,MH BLAND SL,ICIQ
2022,6154,BS,2022-09-13T14:00:00Z,SUNRISE ACE,98,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311013600,AUTOTERMINAL SA,05:58:00,2022-09-13T03:58:00Z,2022-09-13,2022-09-13T12:00:00Z,Ro-Ro,14:00:00,BEANR,30C,311013600,9338840,SGSIN,Iniciada,19995,Singapore,Anvers,I,1-5,37518-1,2022-09-13,2022-09-13T05:58:00Z,Bahames,TRANSPORTES CONSIGNACION MARITIMAS SA,C6XL9
