ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,0010,MT,2022-09-27T04:51:00Z,RED GARNET,1332,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:256391000,CIA LOGISTICA DE HIDROCARBUROS SA,17:06:00,2022-09-25T15:06:00Z,2022-09-25,2022-09-27T02:51:00Z,Tancs,04:51:00,ESTAR,26A,256391000,9694359,ESTAR,Finalitzada,18312,Tarragona,Tarragona,F,3-7,38876-1,2022-09-27,2022-09-25T17:06:00Z,Malta,NEXT MARITIME SL,9HA3899
2022,2398,CY,2022-09-27T22:15:00Z,KERRY,653,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210772000,TERMINAL PORT NOU SA,19:30:00,2022-09-27T17:30:00Z,2022-09-27,2022-09-27T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,210772000,9243447,ESPMI,Autoritzada,1865,Palma de Mallorca,Palma de Mallorca,A,1-4,38575-1,2022-09-27,2022-09-27T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BZF3
2022,2398,MT,2022-09-27T22:01:00Z,BAHAMA MAMA,55,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248218000,TERMINAL PORT NOU SA,19:00:00,2022-09-27T17:00:00Z,2022-09-27,2022-09-27T20:01:00Z,Transbordadors,22:01:00,ESIBZ,00A,248218000,9441142,ESIBZ,Autoritzada,15451,Ibiza,Ibiza,A,7-10,38681-1,2022-09-27,2022-09-27T19:00:00Z,Malta,BALEARIA EUROLINEAS MARITIMAS SA,9HA2263
2022,6154,JP,2022-09-27T20:00:00Z,CATTLEYA ACE,97,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:431573000,AUTOTERMINAL SA,06:21:00,2022-09-27T04:21:00Z,2022-09-27,2022-09-27T18:00:00Z,Car-carrier,20:00:00,ITGOA,30C,431573000,9544918,EGSUZ,Iniciada,19999,El Suweis (= Suez),Genoa,I,1-5,38800-1,2022-09-27,2022-09-27T06:21:00Z,Japó,COSCO SHIPPING LINES SPAIN SA,7KKG
2022,6212,AG,2022-09-27T05:47:00Z,KRETA S,77,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304199000,TERMINAL CATALUNYA SA,05:45:00,2022-09-27T03:45:00Z,2022-09-27,2022-09-27T03:47:00Z,Portacontenidors,05:47:00,DZDJE,36A,304199000,9139646,ESVLC,Iniciada,149,Valencia,Djen-Djen,I,26-29,38739-1,2022-09-27,2022-09-27T05:45:00Z,Antigua i Barbuda,CMA CGM IBERICA SAU,V2QT2
2022,7083,FR,2022-09-27T20:00:00Z,CMA CGM DALILA,15,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:228337900,APM TERMINALS BARCELONA  S L U,19:04:00,2022-09-26T17:04:00Z,2022-09-26,2022-09-27T18:00:00Z,Portacontenidors,20:00:00,ESVLC,24B,228337900,9450624,FRFOS,Iniciada,334,Fos-sur-Mer,Valencia,I,8-14,37366-1,2022-09-27,2022-09-26T19:04:00Z,França,CMA CGM IBERICA SAU,FLSQ
2022,7083,PT,2022-09-27T20:00:00Z,AVILA,87,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255806143,APM TERMINALS BARCELONA  S L U,08:00:00,2022-09-27T06:00:00Z,2022-09-27,2022-09-27T18:00:00Z,Portacontenidors,20:00:00,ESVLC,24B,255806143,9295529,ESVLC,Autoritzada,141,Valencia,Valencia,A,NA,38525-1,2022-09-27,2022-09-27T08:00:00Z,Portugal,A PEREZ Y CIA SL,CQAD5
2022,7332,ES,2022-09-27T21:45:00Z,MARTIN I SOLER,57,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224637000,BALEARIA EUROLINEAS MARITIMAS SA,19:00:00,2022-09-27T17:00:00Z,2022-09-27,2022-09-27T19:45:00Z,Transbordadors,21:45:00,ESALD,18A,224637000,9390367,ESALD,Autoritzada,165,Alcudia,Alcudia,A,1-4,38551-1,2022-09-27,2022-09-27T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,EBZT
2022,7793,CY,2022-09-27T21:45:00Z,GOLDEN BRIDGE,69,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209410000,TERMINAL FERRY DE BARCELONA SRLU,18:40:00,2022-09-27T16:40:00Z,2022-09-27,2022-09-27T19:45:00Z,Transbordadors,21:45:00,ESMAH,19B,209410000,8902345,ESIBZ,Autoritzada,187,Ibiza,Mahon Menorca,A,1-4,38836-1,2022-09-27,2022-09-27T18:40:00Z,Xipre,E ERHARDT Y CIA SA,5BCJ5
2022,7793,ES,2022-09-27T22:00:00Z,CIUDAD DE GRANADA,62,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224600000,TERMINAL FERRY DE BARCELONA SRLU,19:00:00,2022-09-27T17:00:00Z,2022-09-27,2022-09-27T20:00:00Z,Transbordadors,22:00:00,ESIBZ,18C,224600000,9217125,ESMAH,Autoritzada,172,Mahon Menorca,Ibiza,A,6-9,38662-1,2022-09-27,2022-09-27T19:00:00Z,Espanya,GRIMALDI LOGISTICA ESPAÑA SL,EBRI
2022,7793,ES,2022-09-27T22:45:00Z,CIUDAD DE PALMA,671,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:225307000,TERMINAL FERRY DE BARCELONA SRLU,19:00:00,2022-09-27T17:00:00Z,2022-09-27,2022-09-27T20:45:00Z,Transbordadors,22:45:00,ESPMI,19A,225307000,9349772,ESPMI,Autoritzada,186,Palma de Mallorca,Palma de Mallorca,A,2-5,38653-1,2022-09-27,2022-09-27T19:00:00Z,Espanya,GRIMALDI LOGISTICA ESPAÑA SL,EAMS
2022,7793,IT,2022-09-27T15:00:00Z,GNV ATLAS,653,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247163100,TERMINAL FERRY DE BARCELONA SRLU,11:30:00,2022-09-27T09:30:00Z,2022-09-27,2022-09-27T13:00:00Z,Transbordadors,15:00:00,MANDR,18C,247163100,8712520,MANDR,Autoritzada,161,Nador,Nador,A,6-9,38835-1,2022-09-27,2022-09-27T11:30:00Z,Itàlia,E ERHARDT Y CIA SA,IBUH
2022,7793,IT,2022-09-27T23:40:00Z,GNV SPIRIT,69,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247438100,TERMINAL FERRY DE BARCELONA SRLU,17:00:00,2022-09-27T15:00:00Z,2022-09-27,2022-09-27T21:40:00Z,Transbordadors,23:40:00,ESPMI,20A,247438100,9198927,ESPMI,Autoritzada,204,Palma de Mallorca,Palma de Mallorca,A,1-5,38837-1,2022-09-27,2022-09-27T17:00:00Z,Itàlia,E ERHARDT Y CIA SA,IBIK
2022,8156,IT,2022-09-27T11:00:00Z,ECO LIVORNO,72,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247383500,GRIMALDI TERMINAL BARCELONA SL,06:51:00,2022-09-27T04:51:00Z,2022-09-27,2022-09-27T09:00:00Z,Ro-Ro,11:00:00,ITLIV,20D,247383500,9859557,ESVLC,Iniciada,238,Valencia,Livorno,I,2-6,38865-1,2022-09-27,2022-09-27T06:51:00Z,Itàlia,GRIMALDI LOGISTICA ESPAÑA SL,IBZD
2022,8156,IT,2022-09-27T23:00:00Z,CRUISE BARCELONA,7,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247243600,GRIMALDI TERMINAL BARCELONA SL,19:00:00,2022-09-27T17:00:00Z,2022-09-27,2022-09-27T21:00:00Z,Transbordadors,23:00:00,ITCVV,21A,247243600,9351488,ITPTO,Autoritzada,2538,Porto Torres,Civitavecchia,A,4-8,38770-1,2022-09-27,2022-09-27T19:00:00Z,Itàlia,GRIMALDI LOGISTICA ESPAÑA SL,IBWP
2022,A,PA,2022-09-27T17:30:00Z,MSC OPERA,68,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:357627000,ADOSSAT/TERMINAL A,07:00:00,2022-09-27T05:00:00Z,2022-09-27,2022-09-27T15:30:00Z,Passatge,17:30:00,TNLGN,01D,357627000,9250464,FRMRS,Autoritzada,2749,Marseille,La Goulette Nord (Halqueloued),A,31-36,33697-1,2022-09-27,2022-09-27T07:00:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,H3FV
2022,NA,FR,2022-09-27T06:00:00Z,SEDNA,7,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:228372600,NA,10:54:00,2022-09-22T08:54:00Z,2022-09-22,2022-09-27T04:00:00Z,Tancs,06:00:00,FRNOU,90A,228372600,9837353,FRAJA,Fondeig Previ,116,Ajaccio,Port-la-Nouvelle,P,NA,38798-2,2022-09-27,2022-09-22T10:54:00Z,França,MH BLAND SL,FLWJ
2022,NA,MH,2022-09-27T22:00:00Z,TEQUILA,871,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538002883,NA,16:53:00,2022-09-26T14:53:00Z,2022-09-26,2022-09-27T20:00:00Z,Tancs,22:00:00,DZSKI,27A,538002883,9345219,DZBJA,Iniciada,1286,Bejaia (ex Bougie),Skikda (ex Philippeville),I,1-4,38741-1,2022-09-27,2022-09-26T16:53:00Z,Illes Marshall,ALFASHIP MARITIME SERVICES SL,V7MP3
