ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,0014,LV,2022-10-17T16:00:00Z,MOONRAY,37,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:275488000,COMA Y RIBAS SL,23:48:00,2022-10-16T21:48:00Z,2022-10-16,2022-10-17T14:00:00Z,Càrrega (Lo-Lo),16:00:00,FRLIO,23A,275488000,9234410,FRLIO,Iniciada,88,Lyon,Lyon,I,2-3,39289-1,2022-10-17,2022-10-16T23:48:00Z,Letònia,TRANSITAINER SA,YLOU
2022,2252,DK,2022-10-17T04:05:00Z,ALICE THERESA,76,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:219148000,RECEPTORA DE LIQUIDOS SA,14:47:00,2022-10-16T12:47:00Z,2022-10-16,2022-10-17T02:05:00Z,Tancs,04:05:00,FRLAV,32F,219148000,9478303,FRFOS,Finalitzada,101,Fos-sur-Mer,Lavera,F,1,39362-1,2022-10-17,2022-10-16T14:47:00Z,Dinamarca,IBERICA MARITIMA BARCELONA SA,OXCZ2
2022,2396,IT,2022-10-17T20:30:00Z,GRANDE HOUSTON,95,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247408300,SETRAM,00:56:00,2022-10-16T22:56:00Z,2022-10-17,2022-10-17T18:30:00Z,Car-carrier,20:30:00,ESVLC,31A,247408300,9782699,ITGIT,Iniciada,200,Gioia Tauro,Valencia,I,2-6,39002-1,2022-10-17,2022-10-17T00:56:00Z,Itàlia,GRIMALDI LOGISTICA ESPAÑA SL,IBQR
2022,2398,CY,2022-10-17T22:01:00Z,DENIA CIUTAT CREATIVA,602,234,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210133000,TERMINAL PORT NOU SA,19:00:00,2022-10-17T17:00:00Z,2022-10-17,2022-10-17T20:01:00Z,Transbordadors,22:01:00,ESIBZ,01D,210133000,9019054,ESIBZ,Autoritzada,15043,Ibiza,Ibiza,A,1-3,39109-1,2022-10-17,2022-10-17T19:00:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BRU3
2022,2398,CY,2022-10-17T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-10-17T17:30:00Z,2022-10-17,2022-10-17T20:15:00Z,Transbordadors,22:15:00,ESPMI,00A,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,6-10,39100-1,2022-10-17,2022-10-17T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,DZ,2022-10-17T23:00:00Z,DJANET,95,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:605086090,TERMINAL PORT NOU SA,16:00:00,2022-10-17T14:00:00Z,2022-10-17,2022-10-17T21:00:00Z,Portacontenidors,23:00:00,ESVLC,00A,605086090,9845063,FRMRS,Autoritzada,1719,Marseille,Valencia,A,2-5,38430-1,2022-10-17,2022-10-17T16:00:00Z,Algèria,TRANSPORTES CONSIGNACION MARITIMAS SA,7THR
2022,6212,LR,2022-10-17T14:00:00Z,CONTSHIP RAY,85,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636017852,TERMINAL CATALUNYA SA,06:40:00,2022-10-17T04:40:00Z,2022-10-17,2022-10-17T12:00:00Z,Càrrega (Lo-Lo),14:00:00,MAPTM,36A,636017852,9388338,FRMRS,Iniciada,14783,Marseille,Tanger Med,I,22-25,38896-1,2022-10-17,2022-10-17T06:40:00Z,Libèria,CMA CGM IBERICA SAU,D5MZ8
2022,6212,LT,2022-10-17T20:00:00Z,KANTATA,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:277549000,TERMINAL CATALUNYA SA,06:00:00,2022-10-17T04:00:00Z,2022-10-17,2022-10-17T18:00:00Z,Portacontenidors,20:00:00,DZALG,36A,277549000,9327580,FRFOS,Sol·licitada,14784,Fos-sur-Mer,Alger (Algiers),S,NA,39257-1,2022-10-17,2022-10-17T06:00:00Z,Lituània,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,LYBD
2022,6212,PA,2022-10-17T18:00:00Z,MSC LEVANTE F,85,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:352898711,TERMINAL CATALUNYA SA,16:06:00,2022-10-16T14:06:00Z,2022-10-16,2022-10-17T16:00:00Z,Portacontenidors,18:00:00,DZSKI,36A,352898711,9330264,ESVLC,Iniciada,14781,Valencia,Skikda (ex Philippeville),I,18-21,39255-1,2022-10-17,2022-10-16T16:06:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,3E2007
2022,6995,MH,2022-10-17T18:00:00Z,PLUTO,1152,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538008326,MEROIL SA,14:00:00,2022-10-16T12:00:00Z,2022-10-16,2022-10-17T16:00:00Z,Tancs,18:00:00,ESALG,32D,538008326,9353137,ESCAR,Autoritzada,184,Cartagena,Algeciras,A,1,39327-1,2022-10-17,2022-10-16T14:00:00Z,Illes Marshall,A PEREZ Y CIA SL,V7A2240
2022,7083,LR,2022-10-17T00:03:00Z,ZIM CHINA,1262,3225,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636021739,APM TERMINALS BARCELONA  S L U,14:12:00,2022-10-16T12:12:00Z,2022-10-16,2022-10-16T22:03:00Z,Portacontenidors,00:03:00,ESVLC,24B,636021739,9389382,ITGOA,Finalitzada,2614,Genoa,Valencia,F,9-14,38469-1,2022-10-17,2022-10-16T14:12:00Z,Libèria,A PEREZ Y CIA SL,5LFL9
2022,7083,TR,2022-10-17T14:00:00Z,IZMIT EXPRESS,11,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:271044643,APM TERMINALS BARCELONA  S L U,23:11:00,2022-10-16T21:11:00Z,2022-10-16,2022-10-17T12:00:00Z,Portacontenidors,14:00:00,DOCAU,24B,271044643,9740665,ITGOA,Iniciada,186,Genoa,Caucedo,I,3-6,39120-1,2022-10-17,2022-10-16T23:11:00Z,Turquia,HAPAG LLOYD SPAIN SL,TCA4385
2022,7259,GR,2022-10-17T23:00:00Z,EVIAPETROL V,68,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:241344000,TERMINALES PORTUARIAS SL,07:00:00,2022-10-17T05:00:00Z,2022-10-17,2022-10-17T21:00:00Z,Tancs,23:00:00,FRSET,32D,241344000,9358503,ESMOT,Confirmada,1191,Motril,Sete,C,NA,39408-1,2022-10-17,2022-10-17T07:00:00Z,Grècia,IBERICA MARITIMA BARCELONA SA,SVCB2
2022,7259,LR,2022-10-17T08:00:00Z,SOLAR NAAMA,1002,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636020366,TERMINALES PORTUARIAS SL,11:47:00,2022-10-16T09:47:00Z,2022-10-16,2022-10-17T06:00:00Z,Tancs,08:00:00,ESHUV,32E,636020366,9887396,ITGOA,Iniciada,16906,Genoa,Huelva,I,1,39356-1,2022-10-17,2022-10-16T11:47:00Z,Libèria,MH BLAND SL,D5YW6
2022,7332,ES,2022-10-17T21:45:00Z,MARTIN I SOLER,57,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224637000,BALEARIA EUROLINEAS MARITIMAS SA,19:00:00,2022-10-17T17:00:00Z,2022-10-17,2022-10-17T19:45:00Z,Transbordadors,21:45:00,ESALD,18A,224637000,9390367,ESALD,Autoritzada,165,Alcudia,Alcudia,A,1-4,39117-1,2022-10-17,2022-10-17T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,EBZT
2022,7793,CY,2022-10-17T18:00:00Z,GUBAL TRADER,401,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210117000,TERMINAL FERRY DE BARCELONA SRLU,08:00:00,2022-10-17T06:00:00Z,2022-10-17,2022-10-17T16:00:00Z,Transbordadors,18:00:00,ESPMI,19A,210117000,7802794,ESPMI,Autoritzada,139,Palma de Mallorca,Palma de Mallorca,A,3-5,39139-1,2022-10-17,2022-10-17T08:00:00Z,Xipre,GRIMALDI LOGISTICA ESPAÑA SL,5BQV5
2022,7793,CY,2022-10-17T21:45:00Z,GOLDEN BRIDGE,69,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209410000,TERMINAL FERRY DE BARCELONA SRLU,06:26:00,2022-10-17T04:26:00Z,2022-10-17,2022-10-17T19:45:00Z,Transbordadors,21:45:00,ESIBZ,18C,209410000,8902345,ESIBZ,Iniciada,187,Ibiza,Ibiza,I,5-9,39241-1,2022-10-17,2022-10-17T06:26:00Z,Xipre,E ERHARDT Y CIA SA,5BCJ5
2022,7793,ES,2022-10-17T22:30:00Z,CIUDAD DE GRANADA,62,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224600000,TERMINAL FERRY DE BARCELONA SRLU,07:00:00,2022-10-17T05:00:00Z,2022-10-17,2022-10-17T20:30:00Z,Transbordadors,22:30:00,ESMAH,19B,224600000,9217125,ESALD,Autoritzada,172,Alcudia,Mahon Menorca,A,1-4,39138-1,2022-10-17,2022-10-17T07:00:00Z,Espanya,GRIMALDI LOGISTICA ESPAÑA SL,EBRI
