ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,2252,MT,2022-10-05T18:00:00Z,HACI FATMA ANA,72,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215552000,RECEPTORA DE LIQUIDOS SA,18:00:00,2022-10-04T16:00:00Z,2022-10-04,2022-10-05T16:00:00Z,Tancs,18:00:00,FRLAV,32E,215552000,9458195,ITGOA,Sol·licitada,123,Genoa,Lavera,S,NA,39007-1,2022-10-05,2022-10-04T18:00:00Z,Malta,NEXT MARITIME SL,9HA5177
2022,2376,IE,2022-10-05T02:00:00Z,ARKLOW ACE,719,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:250005913,PORTCEMEN SA,11:00:00,2022-10-04T09:00:00Z,2022-10-04,2022-10-05T00:00:00Z,Càrrega (Lo-Lo),02:00:00,FRMTX,22C,250005913,9851957,FRFOS,Autoritzada,12045,Fos-sur-Mer,Montoir-de-Bretagne,A,2-4,39043-1,2022-10-05,2022-10-04T11:00:00Z,Irlanda,COMA Y RIBAS SL,EIWR7
2022,2398,CY,2022-10-04T22:15:00Z,KERRY,653,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210772000,TERMINAL PORT NOU SA,19:30:00,2022-10-04T17:30:00Z,2022-10-04,2022-10-04T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,210772000,9243447,ESPMI,Autoritzada,1865,Palma de Mallorca,Palma de Mallorca,A,1-4,38812-1,2022-10-04,2022-10-04T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BZF3
2022,2398,MT,2022-10-04T22:01:00Z,BAHAMA MAMA,55,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248218000,TERMINAL PORT NOU SA,19:00:00,2022-10-04T17:00:00Z,2022-10-04,2022-10-04T20:01:00Z,Transbordadors,22:01:00,ESIBZ,00A,248218000,9441142,ESIBZ,Autoritzada,15451,Ibiza,Ibiza,A,7-10,38819-1,2022-10-04,2022-10-04T19:00:00Z,Malta,BALEARIA EUROLINEAS MARITIMAS SA,9HA2263
2022,6154,PA,2022-10-04T14:00:00Z,LEO LEADER,1002,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:357682000,AUTOTERMINAL SA,00:06:00,2022-10-03T22:06:00Z,2022-10-04,2022-10-04T12:00:00Z,Car-carrier,14:00:00,ITCVV,30C,357682000,9181558,SGSIN,Iniciada,1999,Singapore,Civitavecchia,I,1-5,38791-1,2022-10-04,2022-10-04T00:06:00Z,Panamà,MARITIMA DEL MEDITERRANEO SA,3FQK9
2022,6212,GR,2022-10-05T09:00:00Z,JAGUAR,93,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:241657000,TERMINAL CATALUNYA SA,18:00:00,2022-10-04T16:00:00Z,2022-10-04,2022-10-05T07:00:00Z,Portacontenidors,09:00:00,MAPTM,36A,241657000,9127007,FRMRS,Confirmada,15712,Marseille,Tanger Med,C,NA,38951-1,2022-10-05,2022-10-04T18:00:00Z,Grècia,CMA CGM IBERICA SAU,SVDE5
2022,6212,LR,2022-10-04T22:29:00Z,MSC CHARLOTTE,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636020574,TERMINAL CATALUNYA SA,17:30:00,2022-10-04T15:30:00Z,2022-10-04,2022-10-04T20:29:00Z,Portacontenidors,22:29:00,ITSPE,36A,636020574,9330238,DZALG,Confirmada,14784,Alger (Algiers),La Spezia,C,NA,38984-2,2022-10-04,2022-10-04T17:30:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5EV4
2022,6212,LR,2022-10-05T05:45:00Z,MSC CHARLOTTE,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636020574,TERMINAL CATALUNYA SA,22:30:00,2022-10-04T20:30:00Z,2022-10-04,2022-10-05T03:45:00Z,Portacontenidors,05:45:00,ITSPE,29A,636020574,9330238,DZALG,Confirmada,14784,Alger (Algiers),La Spezia,C,NA,38984-1,2022-10-05,2022-10-04T22:30:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5EV4
2022,6212,LT,2022-10-04T20:00:00Z,KANTATA,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:277549000,TERMINAL CATALUNYA SA,06:00:00,2022-10-04T04:00:00Z,2022-10-04,2022-10-04T18:00:00Z,Portacontenidors,20:00:00,ITSPE,36A,277549000,9327580,DZALG,Fondeig Previ,14784,Alger (Algiers),La Spezia,P,NA,38780-1,2022-10-04,2022-10-04T06:00:00Z,Lituània,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,LYBD
2022,6212,MA,2022-10-05T12:00:00Z,CMA CGM TANGER,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:242754300,TERMINAL CATALUNYA SA,10:00:00,2022-10-04T08:00:00Z,2022-10-04,2022-10-05T10:00:00Z,Portacontenidors,12:00:00,ESVLC,36A,242754300,9259836,MAPTM,Autoritzada,1478,Tanger Med,Valencia,A,22-25,38589-1,2022-10-05,2022-10-04T10:00:00Z,Marroc,CMA CGM IBERICA SAU,CNA5338
