ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,B,BS,2022-10-09T18:00:00Z,WONDER OF THE SEAS,93,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311001033,ADOSSAT/TERMINAL B,04:53:00,2022-10-09T02:53:00Z,2022-10-09,2022-10-09T16:00:00Z,Passatge,18:00:00,ESPMI,01D,311001033,9838345,ITNAP,Iniciada,362,Napoli,Palma de Mallorca,I,20-27,30203-1,2022-10-09,2022-10-09T04:53:00Z,Bahames,BALEARES CONSIGNATARIOS SL,C6EY2
2022,0010,MH,2022-10-10T05:30:00Z,HAFNIA VIRIDIAN,133,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538005992,CIA LOGISTICA DE HIDROCARBUROS SA,05:30:00,2022-10-09T03:30:00Z,2022-10-09,2022-10-10T03:30:00Z,Tancs,05:30:00,NLAMS,24C,538005992,9690614,EGSUZ,Autoritzada,183,El Suweis (= Suez),Amsterdam,A,2-5,39155-1,2022-10-10,2022-10-09T05:30:00Z,Illes Marshall,ALFASHIP MARITIME SERVICES SL,V7IT6
2022,0014,LV,2022-10-10T21:00:00Z,MOONRAY,37,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:275488000,COMA Y RIBAS SL,21:00:00,2022-10-09T19:00:00Z,2022-10-09,2022-10-10T19:00:00Z,Càrrega (Lo-Lo),21:00:00,FRLIO,23A,275488000,9234410,FRVAF,Autoritzada,88,Valence,Lyon,A,1-2,39147-1,2022-10-10,2022-10-09T21:00:00Z,Letònia,TRANSITAINER SA,YLOU
2022,0014,PW,2022-10-11T20:00:00Z,HOVERLA A.,446,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:214182765,COMA Y RIBAS SL,17:00:00,2022-10-09T15:00:00Z,2022-10-09,2022-10-11T18:00:00Z,Càrrega (Lo-Lo),20:00:00,ESCAS,22C,214182765,9327188,TRDIK,Autoritzada,8973,Dikili,Castellon de la Plana,A,7-8,38976-1,2022-10-11,2022-10-09T17:00:00Z,Palau,COMA Y RIBAS SL,T8A4021
2022,2376,CY,2022-10-10T08:00:00Z,SIRIOS CEMENT V,531,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:212781000,PORTCEMEN SA,14:00:00,2022-10-09T12:00:00Z,2022-10-09,2022-10-10T06:00:00Z,Granelers,08:00:00,ESACA,22C,212781000,8816352,ESACA,Autoritzada,86,Alcanar,Alcanar,A,2-4,39215-1,2022-10-10,2022-10-09T14:00:00Z,Xipre,ERSHIP SA,5BSG4
2022,2398,ES,2022-10-09T21:45:00Z,MARTIN I SOLER,57,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224637000,TERMINAL PORT NOU SA,19:00:00,2022-10-09T17:00:00Z,2022-10-09,2022-10-09T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224637000,9390367,ESALD,Autoritzada,165,Alcudia,Alcudia,A,6-10,38957-1,2022-10-09,2022-10-09T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,EBZT
2022,6037,MH,2022-10-10T20:00:00Z,WONDER FORMOSA,1152,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538009490,DECAL ESPAÑA SA,08:00:00,2022-10-09T06:00:00Z,2022-10-09,2022-10-10T18:00:00Z,Tancs,20:00:00,ZZZZZ,32A,538009490,9327425,ESALG,Sol·licitada,18422,Algeciras,Desconegut,S,NA,39101-1,2022-10-10,2022-10-09T08:00:00Z,Illes Marshall,ALFASHIP MARITIME SERVICES SL,V7A4805
2022,6154,BS,2022-10-11T08:00:00Z,RCC PASSION,87,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311048200,AUTOTERMINAL SA,00:21:00,2022-10-08T22:21:00Z,2022-10-09,2022-10-11T06:00:00Z,Car-carrier,08:00:00,ITCVV,31A,311048200,9453107,FRMRS,Iniciada,16806,Marseille,Civitavecchia,I,3-6,39086-1,2022-10-11,2022-10-09T00:21:00Z,Bahames,NEPTUNE BARCELONA SA,C6YX3
2022,6212,AG,2022-10-09T14:00:00Z,KRETA S,77,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304199000,TERMINAL CATALUNYA SA,06:00:00,2022-10-09T04:00:00Z,2022-10-09,2022-10-09T12:00:00Z,Portacontenidors,14:00:00,DZDJE,36A,304199000,9139646,ESVLC,Autoritzada,149,Valencia,Djen-Djen,A,26-29,39062-1,2022-10-09,2022-10-09T06:00:00Z,Antigua i Barbuda,CMA CGM IBERICA SAU,V2QT2
2022,6212,CY,2022-10-09T21:30:00Z,EUROPE,145,428,https://www.marinetraffic.com/en/ais/details/ships/mmsi:212175000,TERMINAL CATALUNYA SA,05:46:00,2022-10-09T03:46:00Z,2022-10-09,2022-10-09T19:30:00Z,Portacontenidors,21:30:00,ITSPE,36A,212175000,9285988,ESALG,Iniciada,334,Algeciras,La Spezia,I,13-20,38602-1,2022-10-09,2022-10-09T05:46:00Z,Xipre,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,P3VZ9
2022,6212,LR,2022-10-09T08:45:00Z,MSC SAO PAULO,1302,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636016492,TERMINAL CATALUNYA SA,00:12:00,2022-10-08T22:12:00Z,2022-10-09,2022-10-09T06:45:00Z,Portacontenidors,08:45:00,ESVLC,36A,636016492,9147071,FRFOS,Iniciada,294,Fos-sur-Mer,Valencia,I,22-29,38735-1,2022-10-09,2022-10-09T00:12:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5GL3
2022,6212,MT,2022-10-11T02:00:00Z,CMA CGM HOPE,16,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:229326000,TERMINAL CATALUNYA SA,12:00:00,2022-10-09T10:00:00Z,2022-10-09,2022-10-11T00:00:00Z,Portacontenidors,02:00:00,FRFOS,36A,229326000,9897755,ESVLC,Autoritzada,366,Valencia,Fos-sur-Mer,A,5-12,37307-1,2022-10-11,2022-10-09T12:00:00Z,Malta,CMA CGM IBERICA SAU,9HA5466
