ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,D,BM,2022-10-10T19:00:00Z,QUEEN ELIZABETH,79,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:310625000,ADOSSAT/TERMINAL D,06:46:00,2022-10-10T04:46:00Z,2022-10-10,2022-10-10T17:00:00Z,Passatge,19:00:00,GRHER,01D,310625000,9477438,ESPMI,Iniciada,294,Palma de Mallorca,Heraklion (Iraklion),I,10-16,31114-1,2022-10-10,2022-10-10T06:46:00Z,Bermuda,MARITIMA DEL MEDITERRANEO SA,ZCEF2
2022,0010,MH,2022-10-10T05:30:00Z,HAFNIA VIRIDIAN,133,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538005992,CIA LOGISTICA DE HIDROCARBUROS SA,07:32:00,2022-10-09T05:32:00Z,2022-10-09,2022-10-10T03:30:00Z,Tancs,05:30:00,NLAMS,24C,538005992,9690614,EGSUZ,Iniciada,183,El Suweis (= Suez),Amsterdam,I,2-5,39155-1,2022-10-10,2022-10-09T07:32:00Z,Illes Marshall,ALFASHIP MARITIME SERVICES SL,V7IT6
2022,0014,LV,2022-10-10T21:00:00Z,MOONRAY,37,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:275488000,COMA Y RIBAS SL,23:42:00,2022-10-09T21:42:00Z,2022-10-09,2022-10-10T19:00:00Z,Càrrega (Lo-Lo),21:00:00,FRLIO,23A,275488000,9234410,FRVAF,Iniciada,88,Valence,Lyon,I,1-2,39147-1,2022-10-10,2022-10-09T23:42:00Z,Letònia,TRANSITAINER SA,YLOU
2022,003653,PT,2022-10-10T20:00:00Z,VORTEX,65,15,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255805640,"PRIMAGAS ENERGIA, S.A.",20:00:00,2022-10-09T18:00:00Z,2022-10-09,2022-10-10T18:00:00Z,Petroliers,20:00:00,FRFOS,32A,255805640,9566289,FRFOS,Iniciada,875,Fos-sur-Mer,Fos-sur-Mer,I,1,39228-1,2022-10-10,2022-10-09T20:00:00Z,Portugal,E ERHARDT Y CIA SA,CQJE
2022,2376,CY,2022-10-10T08:00:00Z,SIRIOS CEMENT V,531,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:212781000,PORTCEMEN SA,15:30:00,2022-10-09T13:30:00Z,2022-10-09,2022-10-10T06:00:00Z,Granelers,08:00:00,ESACA,22C,212781000,8816352,ESACA,Iniciada,86,Alcanar,Alcanar,I,2-4,39215-1,2022-10-10,2022-10-09T15:30:00Z,Xipre,ERSHIP SA,5BSG4
2022,2398,CY,2022-10-10T22:01:00Z,DENIA CIUTAT CREATIVA,602,234,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210133000,TERMINAL PORT NOU SA,19:00:00,2022-10-10T17:00:00Z,2022-10-10,2022-10-10T20:01:00Z,Transbordadors,22:01:00,ESIBZ,01D,210133000,9019054,ESIBZ,Autoritzada,15043,Ibiza,Ibiza,A,1-4,38968-1,2022-10-10,2022-10-10T19:00:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BRU3
2022,2398,CY,2022-10-10T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-10-10T17:30:00Z,2022-10-10,2022-10-10T20:15:00Z,Transbordadors,22:15:00,ESPMI,00A,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,6-10,38974-1,2022-10-10,2022-10-10T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,6037,FR,2022-10-10T00:00:00Z,HYDRA,7,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:228366800,DECAL ESPAÑA SA,00:01:00,2022-10-07T22:01:00Z,2022-10-08,2022-10-09T22:00:00Z,Tancs,00:00:00,FRNOU,32A,228366800,9837341,FRAJA,Fondeig Previ,116,Ajaccio,Port-la-Nouvelle,P,NA,39150-1,2022-10-10,2022-10-08T00:01:00Z,França,MH BLAND SL,FLUT
2022,6037,MH,2022-10-10T02:26:00Z,VELOS EMERALD,156,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538009381,DECAL ESPAÑA SA,10:29:00,2022-10-06T08:29:00Z,2022-10-06,2022-10-10T00:26:00Z,Petroliers,02:26:00,GIGIB,34B,538009381,9402213,AERWP,Finalitzada,2438,Ruwais Port,Gibraltar,F,1,39080-1,2022-10-10,2022-10-06T10:29:00Z,Illes Marshall,BERGE MARITIMA SL,V7A4663
2022,6037,MH,2022-10-10T20:00:00Z,WONDER FORMOSA,1152,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538009490,DECAL ESPAÑA SA,08:00:00,2022-10-09T06:00:00Z,2022-10-09,2022-10-10T18:00:00Z,Tancs,20:00:00,ZZZZZ,32A,538009490,9327425,ESALG,Sol·licitada,18422,Algeciras,Desconegut,S,NA,39101-1,2022-10-10,2022-10-09T08:00:00Z,Illes Marshall,ALFASHIP MARITIME SERVICES SL,V7A4805
