ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,E,GB,2022-10-11T18:00:00Z,BRITANNIA,855,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:235106595,ADOSSAT/TERMINAL E,06:00:00,2022-10-11T04:00:00Z,2022-10-11,2022-10-11T16:00:00Z,Passatge,18:00:00,ESCAD,01D,235106595,9614036,ESPMI,Autoritzada,330,Palma de Mallorca,Cadiz,A,2-8,31118-1,2022-10-11,2022-10-11T06:00:00Z,Regne Unit,MARITIMA DEL MEDITERRANEO SA,2HHG5
2022,0014,PW,2022-10-11T20:00:00Z,HOVERLA A.,446,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:214182765,COMA Y RIBAS SL,17:06:00,2022-10-09T15:06:00Z,2022-10-09,2022-10-11T18:00:00Z,Càrrega (Lo-Lo),20:00:00,ESCAS,22C,214182765,9327188,TRDIK,Iniciada,8973,Dikili,Castellon de la Plana,I,7-8,38976-1,2022-10-11,2022-10-09T17:06:00Z,Palau,COMA Y RIBAS SL,T8A4021
2022,0050,CY,2022-10-11T21:00:00Z,MANDARIN,97,237,https://www.marinetraffic.com/en/ais/details/ships/mmsi:210464000,TRAFICO DE MERCANCIAS SA,17:32:00,2022-10-08T15:32:00Z,2022-10-08,2022-10-11T19:00:00Z,Granelers,21:00:00,GBTIL,26A,210464000,9239812,ITGOA,Iniciada,1864,Genoa,Tilbury,I,13-17,39088-1,2022-10-11,2022-10-08T17:32:00Z,Xipre,ERSHIP SA,P3NV9
2022,2398,CY,2022-10-11T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-10-11T17:30:00Z,2022-10-11,2022-10-11T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,39096-1,2022-10-11,2022-10-11T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,MT,2022-10-11T22:01:00Z,BAHAMA MAMA,55,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248218000,TERMINAL PORT NOU SA,19:00:00,2022-10-11T17:00:00Z,2022-10-11,2022-10-11T20:01:00Z,Transbordadors,22:01:00,ESIBZ,00A,248218000,9441142,ESIBZ,Autoritzada,15451,Ibiza,Ibiza,A,7-10,38963-1,2022-10-11,2022-10-11T19:00:00Z,Malta,BALEARIA EUROLINEAS MARITIMAS SA,9HA2263
2022,2398,TR,2022-10-11T20:00:00Z,AKHISAR,75,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:271000653,TERMINAL PORT NOU SA,09:00:00,2022-10-11T07:00:00Z,2022-10-11,2022-10-11T18:00:00Z,Portacontenidors,20:00:00,ESALC,00A,271000653,9237149,MACAS,Autoritzada,1184,Casablanca,Alicante,A,3-5,38666-1,2022-10-11,2022-10-11T09:00:00Z,Turquia,BERGE MARITIMA SL,TCRB
2022,6037,FR,2022-10-11T08:00:00Z,HYDRA,7,18,https://www.marinetraffic.com/en/ais/details/ships/mmsi:228366800,DECAL ESPAÑA SA,08:00:00,2022-10-10T06:00:00Z,2022-10-10,2022-10-11T06:00:00Z,Tancs,08:00:00,FRNOU,32A,228366800,9837341,FRAJA,Fondeig Previ,116,Ajaccio,Port-la-Nouvelle,P,1,39150-1,2022-10-11,2022-10-10T08:00:00Z,França,MH BLAND SL,FLUT
2022,6154,BS,2022-10-11T08:00:00Z,RCC PASSION,87,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311048200,AUTOTERMINAL SA,00:21:00,2022-10-08T22:21:00Z,2022-10-09,2022-10-11T06:00:00Z,Car-carrier,08:00:00,ITCVV,31A,311048200,9453107,FRMRS,Iniciada,16806,Marseille,Civitavecchia,I,3-6,39086-1,2022-10-11,2022-10-09T00:21:00Z,Bahames,NEPTUNE BARCELONA SA,C6YX3
2022,6154,MT,2022-10-11T15:00:00Z,NEPTUNE KALLOS,87,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:256010000,AUTOTERMINAL SA,03:00:00,2022-10-11T01:00:00Z,2022-10-11,2022-10-11T13:00:00Z,Car-carrier,15:00:00,ESVLC,31A,256010000,9442122,FRSET,Sol·licitada,16806,Sete,Valencia,S,NA,38986-1,2022-10-11,2022-10-11T03:00:00Z,Malta,NEPTUNE BARCELONA SA,9HA5657
2022,6212,LR,2022-10-11T20:00:00Z,MSC SIGMA F,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636021079,TERMINAL CATALUNYA SA,06:00:00,2022-10-11T04:00:00Z,2022-10-11,2022-10-11T18:00:00Z,Portacontenidors,20:00:00,ESVLC,36A,636021079,9330240,DZALG,Sol·licitada,148,Alger (Algiers),Valencia,S,NA,39253-1,2022-10-11,2022-10-11T06:00:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,5LCE2
