ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,2398,AG,2022-08-30T21:00:00Z,HOLANDIA,77,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304134000,TERMINAL PORT NOU SA,11:00:00,2022-08-30T09:00:00Z,2022-08-30,2022-08-30T19:00:00Z,Portacontenidors,21:00:00,ITGOA,00A,304134000,9204506,ESCAS,Sol·licitada,13334,Castellon de la Plana,Genoa,S,NA,37774-1,2022-08-30,2022-08-30T11:00:00Z,Antigua i Barbuda,BERGE MARITIMA SL,V2OF5
2022,2398,CY,2022-08-30T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-08-30T17:30:00Z,2022-08-30,2022-08-30T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,37838-1,2022-08-30,2022-08-30T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-08-30T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:00:00,2022-08-30T17:00:00Z,2022-08-30,2022-08-30T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESALD,Autoritzada,190,Alcudia,Alcudia,A,6-10,37830-1,2022-08-30,2022-08-30T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,2398,TR,2022-08-30T20:00:00Z,AKHISAR,75,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:271000653,TERMINAL PORT NOU SA,01:08:00,2022-08-29T23:08:00Z,2022-08-30,2022-08-30T18:00:00Z,Portacontenidors,20:00:00,ESCAS,00A,271000653,9237149,MACAS,Iniciada,1184,Casablanca,Castellon de la Plana,I,3-5,37240-1,2022-08-30,2022-08-30T01:08:00Z,Turquia,BERGE MARITIMA SL,TCRB
2022,6037,IT,2022-08-30T21:00:00Z,ODOARDO AMORETTI,821,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247282600,DECAL ESPAÑA SA,21:00:00,2022-08-29T19:00:00Z,2022-08-29,2022-08-30T19:00:00Z,Tancs,21:00:00,ITAUG,32C,247282600,9361031,ESCAS,Autoritzada,140,Castellon de la Plana,Augusta,A,1,38070-1,2022-08-30,2022-08-29T21:00:00Z,Itàlia,IBERICA MARITIMA BARCELONA SA,IBMH
2022,6037,LR,2022-08-30T03:22:00Z,CONTI BENGUELA,1132,274,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636091569,DECAL ESPAÑA SA,03:20:00,2022-08-30T01:20:00Z,2022-08-30,2022-08-30T01:22:00Z,Tancs,03:22:00,ZZZZZ,32A,636091569,9391373,ESTAR,Iniciada,18432,Tarragona,Desconegut,I,1,37922-1,2022-08-30,2022-08-30T03:20:00Z,Libèria,ALFASHIP MARITIME SERVICES SL,A8PL7
2022,6212,LR,2022-08-30T22:30:00Z,MSC SIGMA F,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636021079,TERMINAL CATALUNYA SA,08:15:00,2022-08-30T06:15:00Z,2022-08-30,2022-08-30T20:30:00Z,Portacontenidors,22:30:00,DZALG,36A,636021079,9330240,FRFOS,Autoritzada,148,Fos-sur-Mer,Alger (Algiers),A,22-25,37850-1,2022-08-30,2022-08-30T08:15:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,5LCE2
2022,6212,PA,2022-08-30T03:15:00Z,MSC FEDERICA,1352,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:357363000,TERMINAL CATALUNYA SA,21:00:00,2022-08-29T19:00:00Z,2022-08-29,2022-08-30T01:15:00Z,Portacontenidors,03:15:00,ESVLC,36A,357363000,8715869,FRFOS,Iniciada,294,Fos-sur-Mer,Valencia,I,23-29,37431-1,2022-08-30,2022-08-29T21:00:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,HPQE
2022,6212,PT,2022-08-30T19:30:00Z,MSC ANNE F,88,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255806190,TERMINAL CATALUNYA SA,06:31:00,2022-08-30T04:31:00Z,2022-08-30,2022-08-30T17:30:00Z,Portacontenidors,19:30:00,DZAAE,36A,255806190,9347803,ESVLC,Fondeig Previ,13914,Valencia,Annaba (ex Bone),P,26-29,38050-1,2022-08-30,2022-08-30T06:31:00Z,Portugal,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,CQAJ4
2022,6693,MT,2022-08-30T23:00:00Z,MED ARCTIC,724,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248054000,BUNGE IBERICA SA,01:47:00,2022-08-29T23:47:00Z,2022-08-30,2022-08-30T21:00:00Z,Tancs,23:00:00,ESCAR,23A,248054000,9410545,ESCEU,Iniciada,1239,Ceuta,Cartagena,I,1-3,38065-1,2022-08-30,2022-08-30T01:47:00Z,Malta,ALFASHIP MARITIME SERVICES SL,9HA2147
