ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,0050,AG,2022-08-31T21:00:00Z,HC JETTE-MARIT,982,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304091000,TRAFICO DE MERCANCIAS SA,22:00:00,2022-08-30T20:00:00Z,2022-08-30,2022-08-31T19:00:00Z,Granelers,21:00:00,PLGDN,26A,304091000,9509255,DZMOS,Sol·licitada,1599,Mostaganem,Gdansk,S,NA,38088-1,2022-08-31,2022-08-30T22:00:00Z,Antigua i Barbuda,BERGE MARITIMA SL,V2GU5
2022,2252,MT,2022-08-31T04:00:00Z,TOMMASO S,745,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:249209000,RECEPTORA DE LIQUIDOS SA,04:47:00,2022-08-30T02:47:00Z,2022-08-30,2022-08-31T02:00:00Z,Tancs,04:00:00,ESLPA,32G,249209000,9393395,FRLAV,Iniciada,11526,Lavera,Las Palmas,I,1,38002-1,2022-08-31,2022-08-30T04:47:00Z,Malta,IBERICA MARITIMA BARCELONA SA,9HNE9
2022,2398,AG,2022-08-30T21:00:00Z,HOLANDIA,77,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:304134000,TERMINAL PORT NOU SA,11:00:00,2022-08-30T09:00:00Z,2022-08-30,2022-08-30T19:00:00Z,Portacontenidors,21:00:00,ITGOA,00A,304134000,9204506,ESCAS,Sol·licitada,13334,Castellon de la Plana,Genoa,S,NA,37774-1,2022-08-30,2022-08-30T11:00:00Z,Antigua i Barbuda,BERGE MARITIMA SL,V2OF5
2022,2398,CY,2022-08-30T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-08-30T17:30:00Z,2022-08-30,2022-08-30T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,37838-1,2022-08-30,2022-08-30T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-08-30T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:00:00,2022-08-30T17:00:00Z,2022-08-30,2022-08-30T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESALD,Autoritzada,190,Alcudia,Alcudia,A,6-10,37830-1,2022-08-30,2022-08-30T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,2398,TR,2022-08-30T20:00:00Z,AKHISAR,75,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:271000653,TERMINAL PORT NOU SA,01:08:00,2022-08-29T23:08:00Z,2022-08-30,2022-08-30T18:00:00Z,Portacontenidors,20:00:00,ESCAS,00A,271000653,9237149,MACAS,Iniciada,1184,Casablanca,Castellon de la Plana,I,3-5,37240-1,2022-08-30,2022-08-30T01:08:00Z,Turquia,BERGE MARITIMA SL,TCRB
2022,6037,LR,2022-08-30T03:22:00Z,CONTI BENGUELA,1132,274,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636091569,DECAL ESPAÑA SA,03:20:00,2022-08-30T01:20:00Z,2022-08-30,2022-08-30T01:22:00Z,Tancs,03:22:00,ZZZZZ,32A,636091569,9391373,ESTAR,Iniciada,18432,Tarragona,Desconegut,I,1,37922-1,2022-08-30,2022-08-30T03:20:00Z,Libèria,ALFASHIP MARITIME SERVICES SL,A8PL7
2022,6212,HK,2022-08-31T08:00:00Z,SAFMARINE NAKURU,114,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:477552900,TERMINAL CATALUNYA SA,18:00:00,2022-08-30T16:00:00Z,2022-08-30,2022-08-31T06:00:00Z,Portacontenidors,08:00:00,ESALG,36A,477552900,9356103,FRFOS,Confirmada,21054,Fos-sur-Mer,Algeciras,C,NA,37596-1,2022-08-31,2022-08-30T18:00:00Z,Hong Kong,MARITIMA DEL MEDITERRANEO SA,VRKZ8
2022,6212,LR,2022-08-30T22:30:00Z,MSC SIGMA F,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636021079,TERMINAL CATALUNYA SA,08:15:00,2022-08-30T06:15:00Z,2022-08-30,2022-08-30T20:30:00Z,Portacontenidors,22:30:00,DZALG,36A,636021079,9330240,FRFOS,Autoritzada,148,Fos-sur-Mer,Alger (Algiers),A,22-25,37850-1,2022-08-30,2022-08-30T08:15:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,5LCE2
2022,6212,LR,2022-08-31T01:00:00Z,CONTSHIP MAX,88,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636017374,TERMINAL CATALUNYA SA,18:00:00,2022-08-30T16:00:00Z,2022-08-30,2022-08-30T23:00:00Z,Portacontenidors,01:00:00,DZSKI,36A,636017374,9347786,ESVLC,Confirmada,139,Valencia,Skikda (ex Philippeville),C,NA,37851-1,2022-08-31,2022-08-30T18:00:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5EL7
2022,6212,PT,2022-08-30T19:30:00Z,MSC ANNE F,88,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255806190,TERMINAL CATALUNYA SA,06:31:00,2022-08-30T04:31:00Z,2022-08-30,2022-08-30T17:30:00Z,Portacontenidors,19:30:00,DZAAE,36A,255806190,9347803,ESVLC,Fondeig Previ,13914,Valencia,Annaba (ex Bone),P,26-29,38050-1,2022-08-30,2022-08-30T06:31:00Z,Portugal,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,CQAJ4
2022,6212,SG,2022-08-31T08:00:00Z,ATLANTIC MERCHANT,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:563143700,TERMINAL CATALUNYA SA,06:00:00,2022-08-30T04:00:00Z,2022-08-30,2022-08-31T06:00:00Z,Portacontenidors,08:00:00,MAPTM,36A,563143700,9378929,FRMRS,Confirmada,1478,Marseille,Tanger Med,C,NA,37713-1,2022-08-31,2022-08-30T06:00:00Z,Singapur,CMA CGM IBERICA SAU,9V7597
2022,6693,MT,2022-08-30T23:00:00Z,MED ARCTIC,724,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248054000,BUNGE IBERICA SA,01:47:00,2022-08-29T23:47:00Z,2022-08-30,2022-08-30T21:00:00Z,Tancs,23:00:00,ESCAR,23A,248054000,9410545,ESCEU,Iniciada,1239,Ceuta,Cartagena,I,1-3,38065-1,2022-08-30,2022-08-30T01:47:00Z,Malta,ALFASHIP MARITIME SERVICES SL,9HA2147
2022,7083,MT,2022-08-31T08:00:00Z,ATLANTIC GREEN,871,NA,NA,APM TERMINALS BARCELONA  S L U,17:00:00,2022-08-30T15:00:00Z,2022-08-30,2022-08-31T06:00:00Z,Portacontenidors,08:00:00,ESVLC,24X,NA,9354404,TRALI,Autoritzada,13444,Aliaga,Valencia,A,NA,37641-1,2022-08-31,2022-08-30T17:00:00Z,Malta,CMA CGM IBERICA SAU,9HA4065
2022,7332,CY,2022-08-30T16:30:00Z,CECILIA PAYNE,339,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209122000,BALEARIA EUROLINEAS MARITIMAS SA,14:30:00,2022-08-30T12:30:00Z,2022-08-30,2022-08-30T14:30:00Z,Transbordadors,16:30:00,ESQIU,17B,209122000,9188881,ESQIU,Autoritzada,87,Ciudadela,Ciudadela,A,1-2,37820-1,2022-08-30,2022-08-30T14:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,C4HR2
