ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,A,BS,2022-09-15T17:00:00Z,VISION OF THE SEAS,79,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311321000,ADOSSAT/TERMINAL A,06:19:00,2022-09-15T04:19:00Z,2022-09-15,2022-09-15T15:00:00Z,Passatge,17:00:00,FRTLN,01D,311321000,9116876,FRTLN,Iniciada,279,Toulon,Toulon,I,31-36,29488-1,2022-09-15,2022-09-15T06:19:00Z,Bahames,BALEARES CONSIGNATARIOS SL,C6SE8
2021,B,MT,2022-09-15T17:00:00Z,CELEBRITY BEYOND,823,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215808000,ADOSSAT/TERMINAL B,05:43:00,2022-09-15T03:43:00Z,2022-09-15,2022-09-15T15:00:00Z,Passatge,17:00:00,FRMRS,01D,215808000,9838395,MTMLA,Iniciada,3265,Malta (Valetta),Marseille,I,23-29,30228-1,2022-09-15,2022-09-15T05:43:00Z,Malta,BALEARES CONSIGNATARIOS SL,9HA5296
2022,0014,LV,2022-09-16T16:00:00Z,MOONRAY,37,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:275488000,COMA Y RIBAS SL,17:00:00,2022-09-15T15:00:00Z,2022-09-15,2022-09-16T14:00:00Z,Càrrega (Lo-Lo),16:00:00,FRLIO,23A,275488000,9234410,FRLIO,Autoritzada,88,Lyon,Lyon,A,2-3,38465-1,2022-09-16,2022-09-15T17:00:00Z,Letònia,TRANSITAINER SA,YLOU
2022,2256,MT,2022-09-19T08:00:00Z,MAINA,133,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:256112000,ERGRANSA SA,08:00:00,2022-09-15T06:00:00Z,2022-09-15,2022-09-19T06:00:00Z,Granelers,08:00:00,ZZZZZ,22B,256112000,9699892,ESCAS,Autoritzada,1999,Castellon de la Plana,Desconegut,A,1-5,38509-1,2022-09-19,2022-09-15T08:00:00Z,Malta,ALFASHIP MARITIME SERVICES SL,9HA3821
2022,2398,CY,2022-09-15T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-09-15T17:30:00Z,2022-09-15,2022-09-15T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,38497-1,2022-09-15,2022-09-15T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-09-15T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:00:00,2022-09-15T17:00:00Z,2022-09-15,2022-09-15T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESALD,Autoritzada,190,Alcudia,Alcudia,A,6-10,38493-1,2022-09-15,2022-09-15T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,2398,IT,2022-09-15T23:00:00Z,CALA PEDRA,876,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247629000,TERMINAL PORT NOU SA,16:00:00,2022-09-15T14:00:00Z,2022-09-15,2022-09-15T21:00:00Z,Frigorífics,23:00:00,DOHAI,00A,247629000,9164782,ITVDL,Autoritzada,18973,Vado Ligure,Rio Haina,A,2-5,38524-1,2022-09-15,2022-09-15T16:00:00Z,Itàlia,AROLA SHIPPING SL,IBMK
2022,2398,TN,2022-09-15T16:00:00Z,ELYSSA,74,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:672704000,TERMINAL PORT NOU SA,06:00:00,2022-09-15T04:00:00Z,2022-09-15,2022-09-15T14:00:00Z,Ro-Ro,16:00:00,TNTUN,00A,672704000,9208007,ESSAG,Autoritzada,193,Sagunto,Tunis,A,6-10,34432-1,2022-09-15,2022-09-15T06:00:00Z,Tunísia,ROMEU Y CIA SA,TSNB
2022,6154,BS,2022-09-15T16:00:00Z,DIGNITY ACE,10,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311002900,AUTOTERMINAL SA,04:11:00,2022-09-15T02:11:00Z,2022-09-15,2022-09-15T14:00:00Z,Car-carrier,16:00:00,ITGOA,31A,311002900,9441506,BEZEE,Iniciada,19995,Zeebrugge,Genoa,I,2-6,38393-1,2022-09-15,2022-09-15T04:11:00Z,Bahames,COSCO SHIPPING LINES SPAIN SA,C6WY6
2022,6154,LR,2022-09-17T20:00:00Z,UNITED SPIRIT,852,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636011280,AUTOTERMINAL SA,20:00:00,2022-09-15T18:00:00Z,2022-09-15,2022-09-17T18:00:00Z,Car-carrier,20:00:00,GBSHS,31A,636011280,9185047,ITLIV,Sol·licitada,17498,Livorno,Sheerness,S,NA,37517-1,2022-09-17,2022-09-15T20:00:00Z,Libèria,TRANSPORTES CONSIGNACION MARITIMAS SA,ELYB2
