ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,A,GB,2022-08-29T18:00:00Z,BRITANNIA,855,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:235106595,ADOSSAT/TERMINAL A,06:58:00,2022-08-29T04:58:00Z,2022-08-29,2022-08-29T16:00:00Z,Passatge,18:00:00,ESALC,01D,235106595,9614036,FRTLN,Iniciada,330,Toulon,Alicante,I,31-37,31099-1,2022-08-29,2022-08-29T06:58:00Z,Regne Unit,MARITIMA DEL MEDITERRANEO SA,2HHG5
2021,D,BM,2022-08-29T23:00:00Z,QUEEN ELIZABETH,79,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:310625000,ADOSSAT/TERMINAL D,06:37:00,2022-08-29T04:37:00Z,2022-08-29,2022-08-29T21:00:00Z,Passatge,23:00:00,FRCEQ,01D,310625000,9477438,ESPMI,Iniciada,294,Palma de Mallorca,Cannes,I,10-16,31100-1,2022-08-29,2022-08-29T06:37:00Z,Bermuda,MARITIMA DEL MEDITERRANEO SA,ZCEF2
2022,2398,CY,2022-08-29T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:00:00,2022-08-29T17:00:00Z,2022-08-29,2022-08-29T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESALD,Autoritzada,18646,Alcudia,Palma de Mallorca,A,1-4,37837-1,2022-08-29,2022-08-29T19:00:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-08-29T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:30:00,2022-08-29T17:30:00Z,2022-08-29,2022-08-29T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESPMI,Autoritzada,190,Palma de Mallorca,Alcudia,A,6-10,37829-1,2022-08-29,2022-08-29T19:30:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,2398,TR,2022-08-30T20:00:00Z,AKHISAR,75,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:271000653,TERMINAL PORT NOU SA,12:00:00,2022-08-29T10:00:00Z,2022-08-29,2022-08-30T18:00:00Z,Portacontenidors,20:00:00,ESCAS,00A,271000653,9237149,MACAS,Autoritzada,1184,Casablanca,Castellon de la Plana,A,3-5,37240-1,2022-08-30,2022-08-29T12:00:00Z,Turquia,BERGE MARITIMA SL,TCRB
2022,6037,IT,2022-08-30T00:00:00Z,ODOARDO AMORETTI,821,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247282600,DECAL ESPAÑA SA,20:00:00,2022-08-29T18:00:00Z,2022-08-29,2022-08-29T22:00:00Z,Tancs,00:00:00,ITAUG,32A,247282600,9361031,ESCAS,Sol·licitada,140,Castellon de la Plana,Augusta,S,NA,38070-1,2022-08-30,2022-08-29T20:00:00Z,Itàlia,IBERICA MARITIMA BARCELONA SA,IBMH
2022,6212,FR,2022-08-31T14:00:00Z,CMA CGM EVERGLADE,145,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:228410600,TERMINAL CATALUNYA SA,12:00:00,2022-08-29T10:00:00Z,2022-08-29,2022-08-31T12:00:00Z,Portacontenidors,14:00:00,FRFOS,36A,228410600,9894985,ESVLC,Autoritzada,270,Valencia,Fos-sur-Mer,A,12-20,36427-1,2022-08-31,2022-08-29T12:00:00Z,França,CMA CGM IBERICA SAU,FMPS
2022,6212,HK,2022-08-30T13:00:00Z,SAFMARINE NAKURU,114,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:477552900,TERMINAL CATALUNYA SA,20:00:00,2022-08-29T18:00:00Z,2022-08-29,2022-08-30T11:00:00Z,Portacontenidors,13:00:00,ESALG,36A,477552900,9356103,FRFOS,Sol·licitada,21054,Fos-sur-Mer,Algeciras,S,NA,37596-1,2022-08-30,2022-08-29T20:00:00Z,Hong Kong,MARITIMA DEL MEDITERRANEO SA,VRKZ8
2022,6212,LR,2022-08-29T14:45:00Z,MSC SIGMA F,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636021079,TERMINAL CATALUNYA SA,03:00:00,2022-08-29T01:00:00Z,2022-08-29,2022-08-29T12:45:00Z,Portacontenidors,14:45:00,DZALG,36A,636021079,9330240,FRFOS,Sol·licitada,148,Fos-sur-Mer,Alger (Algiers),S,22-25,37850-1,2022-08-29,2022-08-29T03:00:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,5LCE2
2022,6212,LT,2022-08-30T20:00:00Z,SONATA,851,2325,https://www.marinetraffic.com/en/ais/details/ships/mmsi:277562000,TERMINAL CATALUNYA SA,09:58:00,2022-08-29T07:58:00Z,2022-08-29,2022-08-30T18:00:00Z,Portacontenidors,20:00:00,DZORN,36A,277562000,9316103,ESVLC,Iniciada,148,Valencia,Oran,I,22-25,37849-1,2022-08-30,2022-08-29T09:58:00Z,Lituània,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,LYBN
2022,6212,PA,2022-08-29T20:00:00Z,MSC PILAR,1352,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:371853000,TERMINAL CATALUNYA SA,06:00:00,2022-08-29T04:00:00Z,2022-08-29,2022-08-29T18:00:00Z,Portacontenidors,20:00:00,GRPIR,36A,371853000,8715871,ESVLC,Sol·licitada,294,Valencia,Piraeus,S,NA,37707-1,2022-08-29,2022-08-29T06:00:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,H3XG
2022,6212,PA,2022-08-30T03:15:00Z,MSC FEDERICA,1352,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:357363000,TERMINAL CATALUNYA SA,15:15:00,2022-08-29T13:15:00Z,2022-08-29,2022-08-30T01:15:00Z,Portacontenidors,03:15:00,ESVLC,36A,357363000,8715869,FRFOS,Confirmada,294,Fos-sur-Mer,Valencia,C,NA,37431-1,2022-08-30,2022-08-29T15:15:00Z,Panamà,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,HPQE
2022,6212,PT,2022-08-29T20:00:00Z,GEESKE,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255806055,TERMINAL CATALUNYA SA,12:00:00,2022-08-29T10:00:00Z,2022-08-29,2022-08-29T18:00:00Z,Portacontenidors,20:00:00,DZALG,36A,255806055,9301562,MAPTM,Sol·licitada,1478,Tanger Med,Alger (Algiers),S,NA,37930-1,2022-08-29,2022-08-29T12:00:00Z,Portugal,MARITIMA DEL MEDITERRANEO SA,CQIS5
2022,6212,PT,2022-08-30T21:00:00Z,MSC ANNE F,88,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255806190,TERMINAL CATALUNYA SA,21:00:00,2022-08-29T19:00:00Z,2022-08-29,2022-08-30T19:00:00Z,Portacontenidors,21:00:00,DZAAE,36A,255806190,9347803,ESVLC,Fondeig Previ,13914,Valencia,Annaba (ex Bone),P,NA,38050-1,2022-08-30,2022-08-29T21:00:00Z,Portugal,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,CQAJ4
2022,6693,MT,2022-08-30T23:00:00Z,MED ARCTIC,724,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248054000,BUNGE IBERICA SA,23:00:00,2022-08-29T21:00:00Z,2022-08-29,2022-08-30T21:00:00Z,Tancs,23:00:00,ESCAR,23A,248054000,9410545,ESCEU,Confirmada,1239,Ceuta,Cartagena,C,NA,38065-1,2022-08-30,2022-08-29T23:00:00Z,Malta,ALFASHIP MARITIME SERVICES SL,9HA2147
2022,7083,FR,2022-09-01T20:30:00Z,CMA CGM LA TRAVIATA,145,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:228340900,APM TERMINALS BARCELONA  S L U,17:00:00,2022-08-29T15:00:00Z,2022-08-29,2022-09-01T18:30:00Z,Portacontenidors,20:30:00,ESVLC,24X,228340900,9299795,FRFOS,Autoritzada,334,Fos-sur-Mer,Valencia,A,NA,36836-1,2022-09-01,2022-08-29T17:00:00Z,França,CMA CGM IBERICA SAU,FMFT
