ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,2256,BS,2022-10-10T06:00:00Z,ORNAK,146,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311040900,ERGRANSA SA,15:00:00,2022-10-05T13:00:00Z,2022-10-05,2022-10-10T04:00:00Z,Granelers,06:00:00,ZZZZZ,22B,311040900,9452610,ESCAR,Autoritzada,229,Cartagena,Desconegut,A,1-5,38954-1,2022-10-10,2022-10-05T15:00:00Z,Bahames,ALFASHIP MARITIME SERVICES SL,C6YP4
2022,2396,IT,2022-10-05T20:30:00Z,GRANDE ANVERSA,9,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:247116600,SETRAM,10:00:00,2022-10-05T08:00:00Z,2022-10-05,2022-10-05T18:30:00Z,Ro-Ro,20:30:00,ESVLC,30A,247116600,9287417,FRFOS,Autoritzada,177,Fos-sur-Mer,Valencia,A,2-5,38899-1,2022-10-05,2022-10-05T10:00:00Z,Itàlia,GRIMALDI LOGISTICA ESPAÑA SL,IBHA
2022,2398,CY,2022-10-05T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-10-05T17:30:00Z,2022-10-05,2022-10-05T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,38810-1,2022-10-05,2022-10-05T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,MT,2022-10-05T22:01:00Z,BAHAMA MAMA,55,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:248218000,TERMINAL PORT NOU SA,19:00:00,2022-10-05T17:00:00Z,2022-10-05,2022-10-05T20:01:00Z,Transbordadors,22:01:00,ESIBZ,00A,248218000,9441142,ESIBZ,Autoritzada,15451,Ibiza,Ibiza,A,7-10,38961-1,2022-10-05,2022-10-05T19:00:00Z,Malta,BALEARIA EUROLINEAS MARITIMAS SA,9HA2263
2022,6037,MH,2022-10-09T22:00:00Z,VELOS EMERALD,156,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538009381,DECAL ESPAÑA SA,20:30:00,2022-10-05T18:30:00Z,2022-10-05,2022-10-09T20:00:00Z,Petroliers,22:00:00,GIGIB,34B,538009381,9402213,AERWP,Autoritzada,2438,Ruwais Port,Gibraltar,A,1,39080-1,2022-10-09,2022-10-05T20:30:00Z,Illes Marshall,BERGE MARITIMA SL,V7A4663
2022,6154,MT,2022-10-05T15:00:00Z,NEPTUNE THALASSA,87,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215602000,AUTOTERMINAL SA,03:55:00,2022-10-05T01:55:00Z,2022-10-05,2022-10-05T13:00:00Z,Car-carrier,15:00:00,ESTAR,31A,215602000,9668506,FRSET,Iniciada,16955,Sete,Tarragona,I,3-6,38882-1,2022-10-05,2022-10-05T03:55:00Z,Malta,NEPTUNE BARCELONA SA,9HA5203
2022,6212,HK,2022-10-06T02:00:00Z,MAERSK ARUN,952,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:477958700,TERMINAL CATALUNYA SA,17:00:00,2022-10-05T15:00:00Z,2022-10-05,2022-10-06T00:00:00Z,Portacontenidors,02:00:00,DZALG,36A,477958700,9175779,MAPTM,Confirmada,155,Tanger Med,Alger (Algiers),C,NA,38905-1,2022-10-06,2022-10-05T17:00:00Z,Hong Kong,MARITIMA DEL MEDITERRANEO SA,VRDG5
2022,6212,LR,2022-10-05T14:00:00Z,CONTSHIP ZEN,805,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636018704,TERMINAL CATALUNYA SA,02:30:00,2022-10-05T00:30:00Z,2022-10-05,2022-10-05T12:00:00Z,Portacontenidors,14:00:00,DZALG,36A,636018704,9683491,FRMRS,Autoritzada,158,Marseille,Alger (Algiers),A,14-17,38856-1,2022-10-05,2022-10-05T02:30:00Z,Libèria,CMA CGM IBERICA SAU,D5QZ5
2022,6212,LR,2022-10-05T14:00:00Z,MAERSK PENANG,125,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636020265,TERMINAL CATALUNYA SA,06:00:00,2022-10-05T04:00:00Z,2022-10-05,2022-10-05T12:00:00Z,Portacontenidors,14:00:00,ESALG,36A,636020265,9168192,ITVDL,Confirmada,2104,Vado Ligure,Algeciras,C,NA,38388-1,2022-10-05,2022-10-05T06:00:00Z,Libèria,MARITIMA DEL MEDITERRANEO SA,D5YK3
2022,6212,LR,2022-10-05T20:00:00Z,MAERSK PALERMO,125,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636020264,TERMINAL CATALUNYA SA,06:00:00,2022-10-05T04:00:00Z,2022-10-05,2022-10-05T18:00:00Z,Portacontenidors,20:00:00,ESALG,36A,636020264,9168207,ITVDL,Autoritzada,210,Vado Ligure,Algeciras,A,21-25,38846-1,2022-10-05,2022-10-05T06:00:00Z,Libèria,MARITIMA DEL MEDITERRANEO SA,D5YK2
2022,6212,LR,2022-10-05T22:30:00Z,MSC CHARLOTTE,851,2325,https://www.marinetraffic.com/en/ais/details/ships/mmsi:636020574,TERMINAL CATALUNYA SA,14:01:00,2022-10-05T12:01:00Z,2022-10-05,2022-10-05T20:30:00Z,Portacontenidors,22:30:00,ITSPE,36A,636020574,9330238,DZALG,Iniciada,14784,Alger (Algiers),La Spezia,I,NA,38984-2,2022-10-05,2022-10-05T14:01:00Z,Libèria,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,D5EV4
2022,6212,LT,2022-10-06T01:15:00Z,KANTATA,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:277549000,TERMINAL CATALUNYA SA,10:01:00,2022-10-05T08:01:00Z,2022-10-05,2022-10-05T23:15:00Z,Portacontenidors,01:15:00,ITSPE,36A,277549000,9327580,DZALG,Fondeig Previ,14784,Alger (Algiers),La Spezia,P,26-29,38780-1,2022-10-06,2022-10-05T10:01:00Z,Lituània,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,LYBD
