ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2021,B,BS,2022-09-02T17:00:00Z,VISION OF THE SEAS,79,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:311321000,ADOSSAT/TERMINAL B,06:01:00,2022-09-02T04:01:00Z,2022-09-02,2022-09-02T15:00:00Z,Passatge,17:00:00,FRSET,01D,311321000,9116876,ITPMO,Iniciada,279,Palermo,Sete,I,24-29,29486-1,2022-09-02,2022-09-02T06:01:00Z,Bahames,BALEARES CONSIGNATARIOS SL,C6SE8
2022,0014,LV,2022-09-02T16:00:00Z,MOONRAY,37,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:275488000,COMA Y RIBAS SL,06:00:00,2022-09-02T04:00:00Z,2022-09-02,2022-09-02T14:00:00Z,Càrrega (Lo-Lo),16:00:00,FRLIO,23A,275488000,9234410,ESALD,Autoritzada,88,Alcudia,Lyon,A,1-2,38219-1,2022-09-02,2022-09-02T06:00:00Z,Letònia,TRANSITAINER SA,YLOU
2022,2252,SG,2022-09-02T02:17:00Z,CHEMICAL MARINER,881,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:565544000,RECEPTORA DE LIQUIDOS SA,02:15:00,2022-09-02T00:15:00Z,2022-09-02,2022-09-02T00:17:00Z,Tancs,02:17:00,TRGEB,32E,565544000,9558971,NLRTM,Iniciada,13416,Rotterdam,Gebze,I,1,38117-1,2022-09-02,2022-09-02T02:15:00Z,Singapur,ALFASHIP MARITIME SERVICES SL,9V7965
2022,2398,CY,2022-09-02T21:45:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-09-02T17:30:00Z,2022-09-02,2022-09-02T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Alcudia,A,6-10,38037-1,2022-09-02,2022-09-02T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-09-02T22:15:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:00:00,2022-09-02T17:00:00Z,2022-09-02,2022-09-02T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,224402000,9441130,ESALD,Autoritzada,190,Alcudia,Palma de Mallorca,A,1-4,38030-1,2022-09-02,2022-09-02T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,6037,MT,2022-09-05T00:00:00Z,OZDEN-S,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215253000,DECAL ESPAÑA SA,00:00:00,2022-09-01T22:00:00Z,2022-09-02,2022-09-04T22:00:00Z,Tancs,00:00:00,ITMAZ,32A,215253000,9338735,ITLIV,Sol·licitada,1055,Livorno,Mazara del Vallo,S,NA,38249-1,2022-09-05,2022-09-02T00:00:00Z,Malta,ITALMAR 3000 SL,9HA5030
2022,6154,MH,2022-09-02T16:30:00Z,NEPTUNE AVRA,662,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538009923,AUTOTERMINAL SA,03:00:00,2022-09-02T01:00:00Z,2022-09-02,2022-09-02T14:30:00Z,Car-carrier,16:30:00,ITLIV,31A,538009923,8807155,FRFOS,Sol·licitada,155,Fos-sur-Mer,Livorno,S,NA,38138-1,2022-09-02,2022-09-02T03:00:00Z,Illes Marshall,NEPTUNE BARCELONA SA,V7A5346
2022,6154,MT,2022-09-02T14:00:00Z,NEPTUNE KEFALONIA,872,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:215588000,AUTOTERMINAL SA,06:32:00,2022-09-02T04:32:00Z,2022-09-02,2022-09-02T12:00:00Z,Car-carrier,14:00:00,MAPTM,31A,215588000,9438717,FRSET,Iniciada,16959,Sete,Tanger Med,I,3-6,37868-1,2022-09-02,2022-09-02T06:32:00Z,Malta,NEPTUNE BARCELONA SA,9HA2117
2022,6154,PA,2022-09-02T14:00:00Z,DIVINE ACE,982,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:371060000,AUTOTERMINAL SA,05:20:00,2022-09-02T03:20:00Z,2022-09-02,2022-09-02T12:00:00Z,Car-carrier,14:00:00,ESSAG,30C,371060000,9610432,SGSIN,Iniciada,19995,Singapore,Sagunto,I,1-5,37516-1,2022-09-02,2022-09-02T05:20:00Z,Panamà,TRANSPORTES CONSIGNACION MARITIMAS SA,3FEM7
2022,6212,HK,2022-09-03T14:00:00Z,NORA MAERSK,1115,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:477642600,TERMINAL CATALUNYA SA,18:00:00,2022-09-02T16:00:00Z,2022-09-02,2022-09-03T12:00:00Z,Portacontenidors,14:00:00,ESALG,36A,477642600,9192478,FRFOS,Confirmada,1986,Fos-sur-Mer,Algeciras,C,NA,37931-1,2022-09-03,2022-09-02T18:00:00Z,Hong Kong,MARITIMA DEL MEDITERRANEO SA,VRTU2
