ANYESCALA,TERMINALCODI,VAIXELLBANDERACODI,ETD,VAIXELLNOM,CALAT_METRES,MANEGA_METRES,MESINFO,TERMINALNOM,ETAHORA,ETAUTC,ETADIA,ETDUTC,VAIXELLTIPUS,ETDHORA,PORTDESTICODI,MOLLCODI,MMSI,IMO,PORTORIGENCODI,ESCALAESTAT,ESLORA_METRES,PORTORIGENNOM,PORTDESTINOM,ESTOPERATIUID,MOLLMODULS,ESCALANUM,ETDDIA,ETA,VAIXELLBANDERANOM,CONSIGNATARI,CALLSIGN
2022,0014,LV,2022-09-09T16:00:00Z,MOONRAY,37,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:275488000,COMA Y RIBAS SL,17:00:00,2022-09-08T15:00:00Z,2022-09-08,2022-09-09T14:00:00Z,Càrrega (Lo-Lo),16:00:00,FRLIO,22C,275488000,9234410,FRLIO,Iniciada,88,Lyon,Lyon,I,7-8,38347-1,2022-09-09,2022-09-08T17:00:00Z,Letònia,TRANSITAINER SA,YLOU
2022,0014,NL,2022-09-09T22:00:00Z,ARKLOW BEACON,719,1499,https://www.marinetraffic.com/en/ais/details/ships/mmsi:244830098,COMA Y RIBAS SL,04:53:00,2022-09-08T02:53:00Z,2022-09-08,2022-09-09T20:00:00Z,Càrrega (Lo-Lo),22:00:00,DZAZW,23A,244830098,9638795,SEOXE,Iniciada,1195,Oxelosund,Arzew,I,1-3,38379-1,2022-09-09,2022-09-08T04:53:00Z,Països Baixos,COMA Y RIBAS SL,PBVX
2022,2252,MH,2022-09-09T10:00:00Z,HAFNIA ALABASTER,1171,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538005785,RECEPTORA DE LIQUIDOS SA,11:44:00,2022-09-05T09:44:00Z,2022-09-05,2022-09-09T08:00:00Z,Tancs,10:00:00,ESMOT,32C,538005785,9727572,EGSUZ,Iniciada,18406,El Suweis (= Suez),Motril,I,1,38195-1,2022-09-09,2022-09-05T11:44:00Z,Illes Marshall,IBERICA MARITIMA BARCELONA SA,V7GY3
2022,2252,SA,2022-09-09T05:00:00Z,NCC AMAL,1217,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:403513001,RECEPTORA DE LIQUIDOS SA,13:42:00,2022-09-06T11:42:00Z,2022-09-06,2022-09-09T03:00:00Z,Tancs,05:00:00,NLRTM,32E,403513001,9411317,ITSVN,Iniciada,183,Savona,Rotterdam,I,1,38009-1,2022-09-09,2022-09-06T13:42:00Z,Aràbia Saudita,IBERICA MARITIMA BARCELONA SA,HZEE
2022,2398,CY,2022-09-09T22:15:00Z,HYPATIA DE ALEJANDRIA,679,256,https://www.marinetraffic.com/en/ais/details/ships/mmsi:209462000,TERMINAL PORT NOU SA,19:30:00,2022-09-09T17:30:00Z,2022-09-09,2022-09-09T20:15:00Z,Transbordadors,22:15:00,ESPMI,01D,209462000,9498755,ESPMI,Autoritzada,18646,Palma de Mallorca,Palma de Mallorca,A,1-4,38330-1,2022-09-09,2022-09-09T19:30:00Z,Xipre,BALEARIA EUROLINEAS MARITIMAS SA,5BDE5
2022,2398,ES,2022-09-09T21:45:00Z,ABEL MATUTES,63,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:224402000,TERMINAL PORT NOU SA,19:00:00,2022-09-09T17:00:00Z,2022-09-09,2022-09-09T19:45:00Z,Transbordadors,21:45:00,ESALD,00A,224402000,9441130,ESALD,Autoritzada,190,Alcudia,Alcudia,A,6-10,38325-1,2022-09-09,2022-09-09T19:00:00Z,Espanya,BALEARIA EUROLINEAS MARITIMAS SA,ECPD
2022,6037,MH,2022-09-09T12:00:00Z,ADVANTAGE LIFE,1466,44,https://www.marinetraffic.com/en/ais/details/ships/mmsi:538006075,DECAL ESPAÑA SA,20:25:00,2022-09-07T18:25:00Z,2022-09-07,2022-09-09T10:00:00Z,Petroliers,12:00:00,ESBIO,34B,538006075,9708564,EGSUZ,Iniciada,250,El Suweis (= Suez),Bilbao,I,1,38380-1,2022-09-09,2022-09-07T20:25:00Z,Illes Marshall,NEXT MARITIME SL,V7JN4
2022,6212,LT,2022-09-09T14:00:00Z,KANTATA,851,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:277549000,TERMINAL CATALUNYA SA,01:21:00,2022-09-08T23:21:00Z,2022-09-09,2022-09-09T12:00:00Z,Portacontenidors,14:00:00,DZALG,36A,277549000,9327580,FRFOS,Iniciada,14784,Fos-sur-Mer,Alger (Algiers),I,23-26,38048-1,2022-09-09,2022-09-09T01:21:00Z,Lituània,MEDITERRANEAN SHIPPING COM ESPAÑA SLU,LYBD
2022,6212,MT,2022-09-09T20:00:00Z,CMA CGM VOLTAIRE,1452,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:229877000,TERMINAL CATALUNYA SA,00:30:00,2022-09-08T22:30:00Z,2022-09-09,2022-09-09T18:00:00Z,Portacontenidors,20:00:00,ESVLC,36A,229877000,9635652,ITGOA,Iniciada,27007,Genoa,Valencia,I,16-22,37251-1,2022-09-09,2022-09-09T00:30:00Z,Malta,CMA CGM IBERICA SAU,9HA5622
2022,6212,PT,2022-09-09T20:00:00Z,BARBARA P,919,NA,https://www.marinetraffic.com/en/ais/details/ships/mmsi:255805600,TERMINAL CATALUNYA SA,08:00:00,2022-09-09T06:00:00Z,2022-09-09,2022-09-09T18:00:00Z,Portacontenidors,20:00:00,ESSAG,36A,255805600,9144720,ESSAG,Iniciada,13897,Sagunto,Sagunto,I,27-30,37997-3,2022-09-09,2022-09-09T08:00:00Z,Portugal,SOLUCIONES INTEGRALES MARITIMAS SLU,CQHY
